"GEO_ID","NAME","B05002_001E","B05002_001M","B05002_002E","B05002_002M","B05002_003E","B05002_003M","B05002_004E","B05002_004M","B05002_005E","B05002_005M","B05002_006E","B05002_006M","B05002_007E","B05002_007M","B05002_008E","B05002_008M","B05002_009E","B05002_009M","B05002_010E","B05002_010M","B05002_011E","B05002_011M","B05002_012E","B05002_012M","B05002_013E","B05002_013M","B05002_014E","B05002_014M","B05002_015E","B05002_015M","B05002_016E","B05002_016M","B05002_017E","B05002_017M","B05002_018E","B05002_018M","B05002_019E","B05002_019M","B05002_020E","B05002_020M","B05002_021E","B05002_021M","B05002_022E","B05002_022M","B05002_023E","B05002_023M","B05002_024E","B05002_024M","B05002_025E","B05002_025M","B05002_026E","B05002_026M","B05002_027E","B05002_027M",
"0500000US47093","Knox County, Tennessee","466184","*****","441845","1621","271952","3010","165452","2989","23554","1544","43759","2055","79750","2163","18389","1497","4441","598","772","306","34","29","3635","509","24339","1621","10120","779","2215","441","4996","590","802","316","22","27","1798","271","287","88","14219","1474","1336","493","5011","1011","1355","488","148","111","6112","750","257","119",
"0500000US47095","Lake County, Tennessee","7273","*****","7175","65","5333","246","1715","186","74","58","747","123","788","165","106","62","127","117","80","100","0","19","47","33","98","65","42","40","10","11","17","21","0","19","0","19","15","33","0","19","56","46","0","19","15","46","0","19","0","19","41","34","0","19",
"0500000US47097","Lauderdale County, Tennessee","25689","*****","25206","90","20298","458","4825","448","361","116","2016","314","1996","242","452","165","83","57","14","20","0","25","69","52","483","90","247","128","10","15","27","26","0","25","0","25","210","129","0","25","236","134","18","34","53","54","0","25","0","25","165","115","0","25",
"0500000US47099","Lawrence County, Tennessee","43780","*****","43275","163","31479","741","11620","722","797","205","3661","456","6189","487","973","277","176","121","21","26","56","78","99","63","505","163","247","105","82","59","41","38","1","4","0","28","123","67","0","28","258","119","9","17","66","62","0","28","0","28","183","98","0","28",
"0500000US47101","Lewis County, Tennessee","12131","*****","11853","162","7921","594","3879","579","332","146","1555","309","1666","466","326","187","53","45","0","21","0","21","53","45","278","162","87","83","0","21","38","74","11","18","0","21","38","30","0","21","191","166","0","21","171","163","0","21","0","21","20","29","0","21",
"0500000US47103","Lincoln County, Tennessee","34158","*****","33280","242","19049","733","14102","719","1057","283","1970","392","10198","714","877","182","129","84","0","28","0","28","129","84","878","242","240","176","157","170","83","47","0","28","0","28","0","28","0","28","638","194","21","34","109","92","5","7","61","90","435","141","7","10",
"0500000US47105","Loudon County, Tennessee","53169","*****","49165","542","29336","1056","19430","1006","2694","418","8621","804","6458","712","1657","301","399","173","30","60","18","29","351","161","4004","542","1644","413","331","141","330","147","0","31","39","62","856","329","88","76","2360","585","229","200","47","64","0","31","0","31","2074","537","10","16",
"0500000US47107","McMinn County, Tennessee","53392","*****","51902","284","34726","1239","16966","1326","2586","574","4153","726","8320","840","1907","546","210","93","0","31","0","31","210","93","1490","284","522","175","52","46","187","104","0","31","17","25","251","139","15","25","968","312","14","14","144","91","0","31","0","31","783","289","27","29",
"0500000US47109","McNairy County, Tennessee","25814","*****","25546","111","17011","587","8487","570","500","172","2320","393","5126","448","541","178","48","44","3","5","0","25","45","43","268","111","134","67","56","50","4","7","0","25","0","25","72","51","2","3","134","87","26","40","68","72","10","15","0","25","19","23","11","12",
"0500000US47111","Macon County, Tennessee","24208","*****","23617","232","17658","645","5871","630","786","235","1594","385","3115","456","376","139","88","70","10","15","0","25","78","67","591","232","117","111","10","15","70","93","0","25","0","25","21","32","16","27","474","195","10","15","98","142","0","25","0","25","366","122","0","25",
"0500000US47113","Madison County, Tennessee","97838","*****","94860","445","70170","1350","24023","1345","1815","373","8004","888","11777","901","2427","547","667","248","13","18","23","31","631","253","2978","445","1301","338","138","98","450","195","215","132","0","31","477","234","21","24","1677","382","24","22","178","130","27","46","19","23","1421","339","8","12",
"0500000US47115","Marion County, Tennessee","28639","*****","28389","95","20105","742","8165","739","641","227","1640","363","5243","572","641","319","119","67","0","25","15","18","104","64","250","95","121","75","38","41","70","61","0","25","0","25","13","13","0","25","129","64","3","5","52","48","0","25","0","25","70","47","4","7",
"0500000US47117","Marshall County, Tennessee","33708","*****","32874","278","22770","793","9867","775","1161","286","3723","463","3768","656","1215","330","237","171","120","162","0","28","117","50","834","278","173","73","20","23","52","40","3","8","0","28","84","61","14","15","661","264","131","148","24","30","0","28","0","28","501","198","5","9",
"0500000US47119","Maury County, Tennessee","94615","*****","91212","484","55047","1487","35455","1575","4322","669","13583","1193","13325","1051","4225","709","710","278","278","192","0","31","432","176","3403","484","1406","339","173","70","485","131","26","44","5","9","560","254","157","144","1997","434","181","119","219","79","19","33","0","31","1549","433","29","34",
"0500000US47121","Meigs County, Tennessee","12237","*****","12016","116","8418","361","3554","360","591","157","1149","227","1511","249","303","162","44","37","0","21","0","21","44","37","221","116","215","113","49","59","50","46","39","62","0","21","73","71","4","5","6","10","6","10","0","21","0","21","0","21","0","21","0","21",
"0500000US47123","Monroe County, Tennessee","46413","*****","45366","233","29356","994","15928","1022","2565","497","4574","702","7274","686","1515","462","82","71","19","32","0","28","63","64","1047","233","594","194","245","168","113","45","0","28","0","28","212","87","24","27","453","206","158","108","25","51","0","28","0","28","270","151","0","28",
"0500000US47125","Montgomery County, Tennessee","204992","*****","194007","963","75222","2526","111361","2651","12204","1048","29465","1887","51539","1854","18153","1465","7424","844","1605","507","536","190","5283","604","10985","963","6567","754","1113","272","2441","407","652","434","22","27","2158","398","181","120","4418","690","655","184","833","220","398","277","88","60","2269","540","175","239",
"0500000US47127","Moore County, Tennessee","6396","*****","6208","108","4358","223","1795","217","124","63","571","148","914","204","186","100","55","67","0","19","0","19","55","67","188","108","119","109","21","24","98","108","0","19","0","19","0","19","0","19","69","77","9","14","59","76","0","19","0","19","1","2","0","19",
"0500000US47129","Morgan County, Tennessee","21538","*****","21409","62","15869","500","5510","498","769","237","1783","369","2415","423","543","155","30","29","0","25","0","25","30","29","129","62","64","54","0","25","0","25","0","25","0","25","56","51","8","13","65","43","19","23","0","25","0","25","0","25","46","36","0","25",
"0500000US47131","Obion County, Tennessee","30343","*****","29843","122","20419","633","9333","635","300","90","3404","427","4924","470","705","216","91","66","9","10","0","28","82","65","500","122","139","57","17","21","30","23","0","28","0","28","89","50","3","6","361","116","6","8","42","36","0","28","3","5","310","108","0","28",
"0500000US47133","Overton County, Tennessee","22171","*****","22032","74","15652","579","6335","562","875","263","2491","385","2352","369","617","346","45","51","15","32","0","25","30","38","139","74","80","50","44","38","28","35","0","25","0","25","8","12","0","25","59","52","21","24","20","33","0","25","0","25","7","13","11","17",
"0500000US47135","Perry County, Tennessee","8020","*****","7879","86","5312","461","2517","406","342","144","867","216","1168","384","140","76","50","36","0","19","0","19","50","36","141","86","95","64","10","15","53","53","0","19","0","19","21","25","11","18","46","41","0","19","0","19","0","19","0","19","28","34","18","25",
"0500000US47137","Pickett County, Tennessee","5068","*****","5001","53","2853","310","2079","300","175","135","522","148","1297","246","85","71","69","61","0","19","0","19","69","61","67","53","33","34","1","4","0","19","0","19","0","19","15","21","17","30","34","53","0","19","0","19","0","19","0","19","34","53","0","19",
"0500000US47139","Polk County, Tennessee","16807","*****","16527","116","10279","563","6093","573","808","214","1190","196","3864","499","231","89","155","79","23","37","0","21","132","70","280","116","183","119","4","6","20","27","7","15","14","22","129","110","9","12","97","65","7","9","3","6","0","21","0","21","66","63","21","25",
"0500000US47141","Putnam County, Tennessee","78542","*****","75127","381","49948","1366","24667","1350","3423","554","8599","859","9955","999","2690","434","512","192","2","5","13","22","497","190","3415","381","1529","377","230","174","394","120","47","73","0","31","739","275","119","87","1886","353","190","133","409","162","15","26","0","31","1247","264","25","34",
"0500000US47143","Rhea County, Tennessee","32964","*****","32084","151","23299","643","8677","671","912","263","3037","446","4084","534","644","185","108","89","52","64","0","28","56","51","880","151","248","118","144","99","30","41","0","28","0","28","74","56","0","28","632","127","28","22","63","39","0","28","0","28","532","118","9","15",
"0500000US47145","Roane County, Tennessee","53331","*****","52255","278","34865","1186","17161","1213","2228","578","5235","667","8135","860","1563","368","229","173","0","31","0","31","229","173","1076","278","759","267","318","177","288","110","1","2","0","31","139","114","13","21","317","141","82","78","118","93","0","31","0","31","117","89","0","31",
"0500000US47147","Robertson County, Tennessee","70982","*****","67995","309","46694","1222","20751","1114","1971","416","6480","683","9643","823","2657","404","550","169","35","32","26","26","489","153","2987","309","1138","245","205","164","297","68","37","50","0","31","435","189","164","111","1849","238","63","49","70","37","69","70","0","31","1647","243","0","31",
"0500000US47149","Rutherford County, Tennessee","324139","*****","299940","1606","174635","2973","120286","2921","14390","1311","38144","2044","53516","2559","14236","1437","5019","971","1339","489","59","58","3621","901","24199","1606","10568","983","876","263","4851","541","1543","530","15","24","3003","523","280","255","13631","1262","433","192","3340","604","835","392","74","90","8650","1077","299","151",
"0500000US47151","Scott County, Tennessee","22020","*****","21956","44","16627","530","5240","509","374","172","2031","414","2435","414","400","203","89","68","41","56","0","25","48","43","64","44","35","37","0","25","26","33","0","25","0","25","8","14","1","2","29","25","2","4","3","5","0","25","0","25","16","21","8","14",
"0500000US47153","Sequatchie County, Tennessee","14936","*****","14546","154","9649","527","4807","531","641","184","1444","284","2220","425","502","235","90","67","26","33","6","11","58","60","390","154","51","62","51","62","0","21","0","21","0","21","0","21","0","21","339","143","0","21","0","21","0","21","0","21","332","142","7","12",
"0500000US47155","Sevier County, Tennessee","98007","*****","92861","706","50485","1399","41740","1477","6431","893","12702","1065","19961","1355","2646","758","636","290","212","220","0","31","424","179","5146","706","1569","531","499","177","695","495","64","71","0","31","219","118","92","88","3577","529","501","233","486","200","21","32","46","60","2449","447","74","67",
"0500000US47157","Shelby County, Tennessee","936611","*****","875754","2324","592030","5576","277277","5183","24149","1651","63053","2624","167361","5080","22714","1641","6447","826","462","166","491","305","5494","752","60857","2324","23906","1548","2273","380","10795","928","4013","936","18","21","6480","781","327","183","36951","1663","1937","502","10584","1078","2650","779","75","71","21328","1016","377","144",
"0500000US47159","Smith County, Tennessee","19926","*****","19482","137","14538","524","4851","525","565","173","1473","237","2212","320","601","191","93","72","0","21","0","21","93","72","444","137","146","81","17","17","70","60","0","21","0","21","36","57","23","30","298","124","15","24","86","63","0","21","0","21","197","118","0","21",
"0500000US47161","Stewart County, Tennessee","13553","*****","13325","141","7363","464","5534","483","501","144","1860","316","2417","382","756","324","428","133","32","51","0","21","396","123","228","141","95","53","25","32","61","39","0","21","0","21","9","16","0","21","133","123","51","70","1","6","0","21","0","21","56","76","25","37",
"0500000US47163","Sullivan County, Tennessee","157707","*****","155230","263","95493","1983","58744","1968","6205","869","9372","861","39321","1637","3846","615","993","231","160","101","31","29","802","213","2477","263","1293","214","435","150","485","92","35","43","0","31","329","157","9","13","1184","206","159","103","297","102","66","62","35","41","576","146","51","46",
"0500000US47165","Sumner County, Tennessee","187680","*****","179585","699","107247","1927","70645","1893","9550","947","22127","1466","30567","1535","8401","967","1693","387","198","134","55","52","1440","378","8095","699","3820","611","1078","439","1201","293","325","192","0","31","1110","324","106","55","4275","559","235","101","1108","321","92","91","23","26","2751","477","66","41",
"0500000US47167","Tipton County, Tennessee","61562","*****","60651","183","43839","1006","16273","977","1751","380","4077","570","8383","838","2062","371","539","195","18","25","0","31","521","197","911","183","559","187","169","87","154","80","56","69","0","31","180","132","0","31","352","159","31","31","129","93","0","31","0","31","192","128","0","31",
"0500000US47169","Trousdale County, Tennessee","10910","*****","10816","68","7140","561","3629","560","576","274","1393","520","1132","316","528","285","47","42","0","21","0","21","47","42","94","68","30","40","1","2","5","11","0","21","0","21","7","20","17","29","64","61","0","21","13","23","0","21","0","21","51","55","0","21",
"0500000US47171","Unicoi County, Tennessee","17821","*****","17134","221","11501","556","5575","555","585","189","1223","301","3486","501","281","130","58","44","0","21","0","21","58","44","687","221","211","107","46","42","0","21","0","21","0","21","165","109","0","21","476","213","0","21","49","58","0","21","0","21","427","212","0","21",
"0500000US47173","Union County, Tennessee","19678","*****","19570","88","14661","687","4793","673","455","151","1402","311","2705","577","231","108","116","76","52","49","1","7","63","75","108","88","53","69","21","24","0","21","0","21","0","21","32","60","0","21","55","57","20","25","27","36","0","21","0","21","8","31","0","21",
"0500000US47175","Van Buren County, Tennessee","5813","*****","5736","90","4026","277","1707","272","208","117","582","143","853","204","64","51","3","6","0","19","0","19","3","6","77","90","23","31","0","19","0","19","0","19","0","19","23","31","0","19","54","61","8","14","0","19","0","19","0","19","46","60","0","19",
"0500000US47177","Warren County, Tennessee","40971","*****","38697","290","29483","801","8808","731","865","293","2945","399","4138","551","860","234","406","239","27","31","111","143","268","157","2274","290","519","192","79","75","113","86","8","15","0","28","286","153","33","42","1755","332","20","24","232","252","0","28","0","28","1449","317","54","44",
"0500000US47179","Washington County, Tennessee","128874","*****","123746","558","77059","1798","45957","1900","7611","1051","9687","900","25185","1513","3474","537","730","214","31","35","24","29","675","220","5128","558","1837","358","312","117","671","180","257","142","54","64","468","245","75","45","3291","540","365","166","1142","279","369","188","21","32","1361","394","33","35",
"0500000US47181","Wayne County, Tennessee","16638","*****","16451","98","10104","567","6326","545","431","154","1029","244","4487","508","379","139","21","20","8","13","0","21","13","14","187","98","136","99","20","33","54","73","0","21","0","21","62","67","0","21","51","37","9","15","9","15","0","21","0","21","33","26","0","21",
"0500000US47183","Weakley County, Tennessee","33377","*****","32836","137","22680","655","9912","659","361","105","4034","450","4692","491","825","193","244","115","128","97","0","28","116","59","541","137","256","104","85","58","83","67","3","6","0","28","70","49","15","16","285","110","29","40","37","36","13","20","14","23","160","75","32","29",
"0500000US47185","White County, Tennessee","27087","*****","26819","108","19194","769","7522","781","1002","231","3245","616","2825","477","450","173","103","61","52","60","0","25","51","35","268","108","150","98","21","25","36","31","58","60","0","25","35","47","0","25","118","72","12","20","30","34","0","25","0","25","62","62","14","18",
"0500000US47187","Williamson County, Tennessee","232380","*****","214724","1074","94512","2821","118620","2721","14599","1293","35905","2038","51553","2181","16563","1779","1592","266","36","35","28","44","1528","271","17656","1074","7761","779","1535","360","3358","394","535","178","100","127","1806","374","427","181","9895","1071","1245","413","5418","689","145","108","63","46","2707","587","317","124",
"0500000US47189","Wilson County, Tennessee","140604","*****","133582","638","77030","2160","55188","2157","7394","845","17612","1220","23320","1352","6862","877","1364","365","233","141","13","23","1118","348","7022","638","3257","586","606","232","966","196","637","305","0","31","901","322","147","127","3765","666","388","242","1019","219","499","436","0","31","1769","410","90","67",
"0500000US48001","Anderson County, Texas","57917","*****","54381","620","44110","1132","9357","827","615","157","2093","381","4137","561","2512","367","914","384","114","122","54","86","746","351","3536","620","1463","430","60","51","111","81","247","273","0","33","997","257","48","52","2073","494","40","34","224","126","358","401","0","33","1412","253","39","45",
"0500000US48003","Andrews County, Texas","18227","*****","15783","517","12491","762","3211","519","179","140","835","256","730","211","1467","408","81","71","0","22","0","22","81","71","2444","517","686","233","26","47","27","49","0","22","0","22","613","223","20","32","1758","495","0","22","30","52","5","11","0","22","1723","491","0","22",
"0500000US48005","Angelina County, Texas","87119","*****","79569","638","66861","1197","11958","1025","970","224","2837","597","5095","533","3056","677","750","345","89","126","12","23","649","332","7550","638","2780","530","158","107","597","230","277","234","0","33","1727","349","21","24","4770","686","73","81","272","226","32","50","0","33","4381","620","12","16",
"0500000US48007","Aransas County, Texas","24220","*****","22558","532","15148","900","6959","727","992","271","2690","468","1682","337","1595","427","451","203","0","26","0","26","451","203","1662","532","957","326","130","69","196","199","21","26","7","13","580","284","23","37","705","423","21","40","2","4","3","5","0","26","679","427","0","26",
"0500000US48009","Archer County, Texas","8754","*****","8490","99","6578","221","1870","201","87","33","408","130","871","145","504","119","42","29","0","20","0","20","42","29","264","99","21","22","21","22","0","20","0","20","0","20","0","20","0","20","243","92","4","5","15","22","0","20","0","20","224","89","0","20",
"0500000US48011","Armstrong County, Texas","1950","144","1895","138","1389","152","497","99","30","25","70","32","72","38","325","81","9","10","0","14","0","14","9","10","55","33","30","22","0","14","0","14","0","14","0","14","30","22","0","14","25","20","0","14","13","15","0","14","0","14","12","16","0","14",
"0500000US48013","Atascosa County, Texas","50194","*****","46465","860","40399","1189","5680","837","428","131","2207","548","1742","514","1303","371","386","203","16","28","0","33","370","203","3729","860","1004","276","68","52","77","55","73","82","0","33","769","253","17","28","2725","750","36","42","103","65","0","33","0","33","2586","752","0","33",
"0500000US48015","Austin County, Texas","29892","*****","27051","435","21658","558","5166","524","791","261","1294","247","2210","431","871","246","227","139","67","87","0","26","160","93","2841","435","1071","247","207","102","86","68","0","26","5","7","773","212","0","26","1770","412","51","49","60","67","0","26","0","26","1643","417","16","27",
"0500000US48017","Bailey County, Texas","6916","1564","5894","1597","4470","1384","1417","660","10","24","101","129","132","181","1174","683","7","22","5","8","0","20","2","20","1022","755","354","449","0","20","47","97","0","20","0","20","307","429","0","20","668","635","0","20","0","20","0","20","0","20","668","635","0","20",
"0500000US48019","Bandera County, Texas","22770","*****","21496","420","14073","812","7156","704","1276","369","1828","353","2131","417","1921","415","267","147","3","7","0","26","264","146","1274","420","516","217","180","134","70","68","2","5","0","26","264","143","0","26","758","327","110","93","48","50","0","26","27","43","562","311","11","17",
"0500000US48021","Bastrop County, Texas","86839","*****","76936","1225","57173","1701","18034","1249","2445","451","6185","918","4879","739","4525","615","1729","503","430","303","0","33","1299","433","9903","1225","3281","542","566","278","331","128","61","65","33","53","2223","508","67","75","6622","1184","191","119","78","93","50","48","22","27","6185","1138","96","68",
"0500000US48023","Baylor County, Texas","3560","*****","3429","93","2919","154","474","152","54","52","95","59","189","92","136","82","36","40","0","14","0","14","36","40","131","93","66","62","0","14","0","14","0","14","0","14","66","62","0","14","65","59","20","25","45","54","0","14","0","14","0","14","0","14",
"0500000US48025","Bee County, Texas","32609","*****","31547","208","27086","598","4227","585","254","94","1358","247","1444","314","1171","372","234","113","47","47","16","23","171","105","1062","208","455","188","70","59","96","143","50","63","0","30","213","82","26","25","607","203","30","37","82","137","0","30","0","30","495","126","0","30",
"0500000US48027","Bell County, Texas","355700","*****","326845","1929","168498","3441","139530","3016","16631","1391","31495","1746","56009","2447","35395","1969","18817","1382","7754","1040","976","271","10087","1057","28855","1929","14737","1181","2243","474","4919","540","798","301","229","127","6356","937","192","134","14118","1493","1461","447","2227","398","666","231","151","97","9568","1345","45","32",
"0500000US48029","Bexar County, Texas","1978826","*****","1721110","4888","1259319","7752","412467","6343","54029","2776","104902","3206","126634","4256","126902","4076","49324","2151","11418","985","2379","602","35527","1735","257716","4888","110791","2799","7773","789","25368","1595","3610","868","304","147","72401","2548","1335","405","146925","3923","4328","712","24893","2109","3001","685","345","135","113222","3521","1136","359",
"0500000US48031","Blanco County, Texas","11733","*****","11090","174","7760","436","2997","389","309","105","1203","242","747","176","738","259","333","118","13","23","18","28","302","112","643","174","279","116","95","64","8","16","0","22","0","22","155","86","21","28","364","167","0","22","16","20","2","4","0","22","346","165","0","22",
"0500000US48033","Borden County, Texas","653","110","650","109","480","90","170","61","32","30","17","17","46","31","75","30","0","14","0","14","0","14","0","14","3","5","3","5","0","14","0","14","0","14","0","14","3","5","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"0500000US48035","Bosque County, Texas","18428","*****","17141","182","13707","383","3331","356","164","56","1071","194","1160","188","936","255","103","45","32","34","0","22","71","37","1287","182","469","132","94","59","29","21","5","9","0","22","332","112","9","15","818","158","40","51","58","34","0","22","0","22","720","151","0","22",
"0500000US48037","Bowie County, Texas","93622","*****","89711","582","60353","1327","28756","1211","1457","332","4392","572","19006","1158","3901","652","602","197","20","23","0","33","582","196","3911","582","1762","488","237","133","862","420","39","55","0","33","596","201","28","28","2149","432","64","58","336","167","53","62","31","47","1665","390","0","33",
"0500000US48039","Brazoria County, Texas","368062","*****","320394","2248","237763","3466","76873","3303","10344","1303","18366","1441","32662","2137","15501","1371","5758","1356","1751","942","378","169","3629","726","47668","2248","24365","1448","860","276","11136","1038","1637","619","46","55","10516","838","170","109","23303","1991","1213","668","6112","1029","673","623","4","8","14890","1548","411","304",
"0500000US48041","Brazos County, Texas","226370","*****","197391","1402","147072","2537","47394","2069","5555","707","11623","1004","16718","1212","13498","1207","2925","465","323","222","131","56","2471","432","28979","1402","9348","883","849","243","3530","371","442","176","48","40","4311","621","168","103","19631","1448","866","328","6874","536","822","304","91","102","10865","1199","113","68",
"0500000US48043","Brewster County, Texas","9231","*****","8400","194","6080","409","2155","339","302","136","837","228","289","146","727","199","165","136","15","25","0","20","150","131","831","194","244","113","68","69","57","48","0","20","0","20","118","79","1","2","587","180","17","35","234","92","10","20","2","4","324","139","0","20",
"0500000US48045","Briscoe County, Texas","1348","127","1234","121","1020","116","213","65","16","14","63","35","91","38","43","21","1","3","0","14","0","14","1","3","114","68","12","18","0","14","0","14","0","14","0","14","12","18","0","14","102","74","0","14","0","14","0","14","0","14","95","73","7","10",
"0500000US48047","Brooks County, Texas","7100","*****","6366","223","5992","279","368","195","18","20","117","68","61","59","172","174","6","9","0","20","0","20","6","9","734","223","139","76","9","15","8","15","0","20","0","20","122","74","0","20","595","198","0","20","16","24","0","20","0","20","579","199","0","20",
"0500000US48049","Brown County, Texas","37805","*****","36079","273","28941","604","6920","544","452","131","1690","280","2044","363","2734","415","218","78","35","38","0","30","183","70","1726","273","774","168","8","10","157","56","20","26","12","18","554","148","23","24","952","212","30","25","27","32","4","9","0","30","844","199","47","41",
"0500000US48051","Burleson County, Texas","18237","*****","17095","296","13860","560","3113","497","385","154","827","246","1411","371","490","181","122","92","0","22","0","22","122","92","1142","296","333","139","57","42","8","13","0","22","0","22","268","129","0","22","809","253","0","22","0","22","46","49","0","22","755","240","8","12",
"0500000US48053","Burnet County, Texas","47548","*****","44086","519","30394","1117","13317","1067","1581","474","3440","495","3684","597","4612","958","375","181","67","76","16","47","292","164","3462","519","1433","300","371","199","138","76","6","9","5","8","899","261","14","18","2029","473","1","2","38","54","8","14","0","30","1982","476","0","30",
"0500000US48055","Caldwell County, Texas","42817","*****","37724","681","30251","887","6824","571","743","193","2329","380","1770","330","1982","331","649","292","292","271","0","30","357","123","5093","681","1448","385","35","33","288","199","18","27","10","16","1084","297","13","21","3645","641","108","91","63","63","33","31","0","30","3441","629","0","30",
"0500000US48057","Calhoun County, Texas","21470","*****","18717","388","15638","504","2871","438","446","226","702","237","1098","269","625","197","208","204","120","183","0","26","88","97","2753","388","1343","213","23","26","733","120","2","4","0","26","585","206","0","26","1410","394","55","77","345","96","33","37","0","26","977","381","0","26",
"0500000US48059","Callahan County, Texas","13959","*****","13766","91","10884","360","2726","347","385","152","556","127","878","219","907","247","156","88","0","22","46","52","110","68","193","91","52","37","19","17","0","22","0","22","0","22","33","34","0","22","141","81","15","18","59","60","0","22","0","22","67","56","0","22",
"0500000US48061","Cameron County, Texas","422135","*****","326599","3177","282735","3503","37872","1994","3698","669","13742","1271","11753","1041","8679","860","5992","824","896","469","20","30","5076","669","95536","3177","33815","1802","510","187","1424","242","92","86","0","33","31661","1750","128","69","61721","2697","299","142","875","162","87","69","26","33","60038","2660","396","172",
"0500000US48063","Camp County, Texas","12938","*****","11633","235","9661","356","1928","267","170","98","538","168","788","173","432","157","44","40","0","22","0","22","44","40","1305","235","303","134","12","20","52","61","0","22","0","22","230","119","9","16","1002","271","24","28","0","22","0","22","0","22","926","247","52","46",
"0500000US48065","Carson County, Texas","5957","*****","5820","74","4538","195","1270","186","60","42","202","80","424","85","584","165","12","10","0","20","0","20","12","10","137","74","115","73","24","21","10","12","0","20","0","20","81","73","0","20","22","15","4","7","9","11","0","20","0","20","9","10","0","20",
"0500000US48067","Cass County, Texas","30002","*****","29251","162","21494","731","7638","732","382","170","1293","259","4426","598","1537","406","119","98","14","14","0","30","105","97","751","162","237","129","98","82","42","46","0","30","0","30","87","70","10","23","514","152","12","20","81","56","0","30","0","30","421","131","0","30",
"0500000US48069","Castro County, Texas","7561","*****","6357","187","5342","239","1002","184","16","27","226","87","218","131","542","132","13","19","0","20","0","20","13","19","1204","187","344","131","0","20","3","5","0","20","0","20","341","131","0","20","860","204","0","20","28","15","0","20","0","20","832","205","0","20",
"0500000US48071","Chambers County, Texas","42571","*****","39722","461","29821","1299","9348","1098","455","224","2808","749","4782","670","1303","377","553","329","26","56","200","221","327","229","2849","461","1112","330","38","49","265","116","0","30","0","30","785","330","24","29","1737","484","0","30","86","131","0","30","0","30","1633","455","18","33",
"0500000US48073","Cherokee County, Texas","52341","*****","46848","380","39205","822","7442","829","470","180","2008","341","3556","498","1408","435","201","88","0","33","14","23","187","85","5493","380","1188","312","36","45","105","59","45","49","6","12","954","297","42","57","4305","479","67","54","109","73","5","9","36","48","4088","476","0","33",
"0500000US48075","Childress County, Texas","7219","*****","6627","222","5138","426","1417","333","32","33","268","145","734","277","383","168","72","65","3","7","0","20","69","62","592","222","120","101","0","20","0","20","0","20","0","20","120","101","0","20","472","215","0","20","0","20","0","20","0","20","472","215","0","20",
"0500000US48077","Clay County, Texas","10444","*****","10103","82","7977","233","2034","224","150","70","429","108","791","137","664","163","92","49","0","22","9","14","83","48","341","82","96","47","39","32","14","10","0","22","0","22","43","31","0","22","245","94","5","5","60","20","0","22","0","22","180","95","0","22",
"0500000US48079","Cochran County, Texas","2860","*****","2498","113","2135","130","339","70","7","8","74","45","58","27","200","55","24","18","9","12","0","14","15","13","362","113","83","32","0","14","0","14","0","14","0","14","83","32","0","14","279","104","3","4","0","14","0","14","0","14","276","105","0","14",
"0500000US48081","Coke County, Texas","3298","*****","3191","43","2564","113","623","105","119","88","91","53","148","43","265","75","4","5","0","14","0","14","4","5","107","43","97","41","4","8","0","14","0","14","0","14","93","41","0","14","10","16","0","14","0","14","0","14","0","14","10","16","0","14",
"0500000US48083","Coleman County, Texas","8281","*****","7833","149","6617","250","1202","250","76","40","392","153","383","107","351","147","14","14","0","20","0","20","14","14","448","149","115","56","16","21","29","35","3","6","0","20","67","39","0","20","333","148","11","20","0","20","0","20","0","20","322","145","0","20",
"0500000US48085","Collin County, Texas","1006038","*****","791378","4028","434653","5329","340240","5366","49396","2395","101458","3467","111137","3685","78249","3341","16485","1436","2591","644","669","323","13225","1151","214660","4028","101088","2637","8282","834","61119","1890","9519","1227","465","235","19684","1279","2019","393","113572","4065","6108","964","61295","2394","5741","844","145","69","38170","2614","2113","665",
"0500000US48087","Collingsworth County, Texas","2939","*****","2666","93","1923","179","735","139","43","33","75","49","402","112","215","95","8","10","0","14","0","14","8","10","273","93","124","49","0","14","0","14","0","14","0","14","124","49","0","14","149","72","0","14","0","14","0","14","0","14","149","72","0","14",
"0500000US48089","Colorado County, Texas","21357","*****","19139","439","16830","549","2194","403","199","107","468","138","907","247","620","284","115","93","4","8","0","26","111","90","2218","439","889","336","127","129","10","20","0","26","0","26","728","308","24","39","1329","396","35","42","114","70","8","13","0","26","1159","393","13","20",
"0500000US48091","Comal County, Texas","148921","*****","140169","1167","90705","2007","46592","1769","5467","585","12877","1104","14241","1121","14007","1294","2872","616","466","291","26","32","2380","489","8752","1167","4539","674","717","216","930","154","116","90","22","40","2332","582","422","274","4213","887","302","170","537","231","104","105","73","88","3001","708","196","149",
"0500000US48093","Comanche County, Texas","13597","*****","12449","223","10458","395","1906","319","178","80","539","134","412","101","777","256","85","70","1","2","0","22","84","70","1148","223","414","120","95","81","21","19","5","9","0","22","282","93","11","16","734","183","42","35","22","19","0","22","0","22","670","175","0","22",
"0500000US48095","Concho County, Texas","3018","*****","2368","199","1884","188","481","99","51","37","103","43","248","75","79","41","3","7","0","14","0","14","3","7","650","199","45","40","0","14","0","14","0","14","0","14","45","40","0","14","605","201","23","31","21","24","0","14","0","14","561","184","0","14",
