"GEO_ID","NAME","B05002_001E","B05002_001M","B05002_002E","B05002_002M","B05002_003E","B05002_003M","B05002_004E","B05002_004M","B05002_005E","B05002_005M","B05002_006E","B05002_006M","B05002_007E","B05002_007M","B05002_008E","B05002_008M","B05002_009E","B05002_009M","B05002_010E","B05002_010M","B05002_011E","B05002_011M","B05002_012E","B05002_012M","B05002_013E","B05002_013M","B05002_014E","B05002_014M","B05002_015E","B05002_015M",
"0500000US49041","Sevier County, Utah","20438","*****","20047","143","15667","420","4312","430","207","95","468","121","303","92","3334","394","68","35","14","15","7","13","47","28","391","143","161","80","230","135",
"0500000US49043","Summit County, Utah","35295","*****","32154","363","15558","633","16199","797","3573","510","3197","484","2979","510","6450","579","397","141","2","4","20","32","375","136","3141","363","457","148","2684","373",
"0500000US49045","Tooele County, Utah","55398","*****","53397","341","36689","1041","16310","967","1115","254","2673","415","2484","478","10038","792","398","123","29","29","13","23","356","120","2001","341","658","214","1343","318",
"0500000US49047","Uintah County, Utah","30991","*****","29984","338","21929","693","7849","685","229","99","1492","249","1195","243","4933","541","206","115","2","3","30","42","174","111","1007","338","230","143","777","295",
"0500000US49049","Utah County, Utah","486067","*****","450877","1496","297095","2580","149047","2382","8339","652","17795","911","20891","1261","102022","1987","4735","516","388","143","500","207","3847","438","35190","1496","10256","726","24934","1372",
"0500000US49051","Wasatch County, Utah","22176","*****","20415","286","14211","494","6111","536","1063","316","1083","271","981","228","2984","412","93","51","10","17","13","20","70","49","1761","286","257","105","1504","254",
"0500000US49053","Washington County, Utah","134033","*****","125859","693","75017","1505","49848","1525","4114","570","8286","664","5245","525","32203","1374","994","296","23","37","90","62","881","274","8174","693","2579","434","5595","631",
"0500000US49055","Wayne County, Utah","2706","*****","2549","82","1882","136","658","126","67","36","115","59","72","34","404","108","9","14","0","119","0","119","9","14","157","82","19","23","138","96",
"0500000US49057","Weber County, Utah","222849","*****","206163","937","143396","1658","60333","1593","4974","504","10349","617","9281","757","35729","1496","2434","364","143","106","185","107","2106","312","16686","937","4470","468","12216","964",
"0500000US50001","Addison County, Vermont","36841","*****","35344","195","20220","457","14703","428","10424","357","1368","223","1643","198","1268","202","421","111","68","60","0","93","353","93","1497","195","676","133","821","165",
"0500000US50003","Bennington County, Vermont","37122","*****","35866","218","17144","708","18290","682","14098","644","1574","270","1462","275","1156","231","432","149","81","66","0","93","351","122","1256","218","689","144","567","179",
"0500000US50005","Caledonia County, Vermont","31214","*****","30551","128","17016","556","13251","544","9925","533","1048","193","1186","184","1092","212","284","87","81","42","20","20","183","78","663","128","467","92","196","79",
"0500000US50007","Chittenden County, Vermont","154729","*****","144223","757","75939","1709","66994","1704","47070","1535","7172","655","7686","571","5066","640","1290","237","51","42","41","43","1198","233","10506","757","5552","497","4954","772",
"0500000US50009","Essex County, Vermont","6359","*****","6086","43","2333","144","3690","144","3364","147","79","23","148","51","99","35","63","27","0","93","0","93","63","27","273","43","198","39","75","29",
"0500000US50011","Franklin County, Vermont","47547","*****","46035","269","34336","655","11346","659","7808","481","972","214","1701","331","865","186","353","118","47","51","0","93","306","102","1512","269","875","194","637","203",
"0500000US50013","Grand Isle County, Vermont","7105","*****","6868","62","4423","197","2379","197","1825","181","212","59","233","64","109","36","66","32","11","13","0","93","55","29","237","62","135","42","102","46",
"0500000US50015","Lamoille County, Vermont","24040","*****","23226","177","13741","529","9338","543","6338","480","902","223","1333","258","765","181","147","59","0","93","0","93","147","59","814","177","407","118","407","138",
"0500000US50017","Orange County, Vermont","29059","*****","28550","96","12347","452","15938","448","12980","459","1041","164","1187","173","730","155","265","96","0","93","46","57","219","73","509","96","297","75","212","66",
"0500000US50019","Orleans County, Vermont","27256","*****","26064","176","17404","438","8431","427","6148","379","654","110","877","134","752","172","229","69","15","15","0","93","214","68","1192","176","844","143","348","111",
"0500000US50021","Rutland County, Vermont","62278","*****","60956","184","36931","814","23603","868","17839","739","1987","313","2083","248","1694","284","422","124","48","52","44","72","330","97","1322","184","845","173","477","112",
"0500000US50023","Washington County, Vermont","59379","*****","57554","322","33027","740","23851","706","16573","647","2395","320","2821","356","2062","247","676","195","16","14","3","11","657","195","1825","322","791","172","1034","281",
"0500000US50025","Windham County, Vermont","44438","*****","42961","232","17943","690","24606","687","19221","652","1821","232","1949","245","1615","288","412","102","83","53","8","11","321","96","1477","232","836","181","641","116",
"0500000US50027","Windsor County, Vermont","56891","*****","55137","293","18792","716","35750","765","29071","856","2394","353","2749","372","1536","229","595","169","16","19","0","93","579","166","1754","293","974","203","780","192",
"0500000US51001","Accomack County, Virginia","34066","*****","32012","336","19592","702","12111","660","4681","557","726","200","6054","626","650","210","309","148","151","117","0","127","158","88","2054","336","579","227","1475","280",
"0500000US51003","Albemarle County, Virginia","96633","*****","87932","868","45099","1307","41396","1453","14813","943","7003","588","15062","1049","4518","634","1437","313","176","150","23","37","1238","260","8701","868","3271","613","5430","647",
"0500000US51005","Alleghany County, Virginia","16406","*****","16137","168","12412","403","3638","419","755","174","363","117","2371","337","149","72","87","61","0","127","0","127","87","61","269","168","148","93","121","98",
"0500000US51007","Amelia County, Virginia","12517","*****","12010","205","9188","421","2740","337","764","242","421","158","1400","227","155","84","82","57","21","22","18","29","43","48","507","205","158","107","349","167",
"0500000US51009","Amherst County, Virginia","32315","*****","31680","184","24563","557","6898","548","2064","312","1054","196","2946","327","834","271","219","95","36","52","0","127","183","86","635","184","262","94","373","178",
"0500000US51011","Appomattox County, Virginia","14653","*****","14433","134","11519","457","2871","435","1138","291","443","172","1089","261","201","103","43","63","0","127","0","127","43","63","220","134","150","114","70","62",
"0500000US51013","Arlington County, Virginia","197467","*****","151813","1570","37383","1283","109799","1539","35665","1353","20257","984","41842","1307","12035","633","4631","541","603","224","148","93","3880","511","45654","1570","17778","925","27876","1416",
"0500000US51015","Augusta County, Virginia","73201","*****","71754","348","52694","1161","18544","1161","5764","644","2671","347","8906","789","1203","287","516","196","20","29","0","127","496","184","1447","348","906","271","541","169",
"0500000US51017","Bath County, Virginia","4779","*****","4707","84","3932","241","761","217","235","128","36","41","355","153","135","97","14","19","0","127","0","127","14","19","72","84","47","62","25","42",
"0500000US51019","Bedford County, Virginia","67697","*****","66501","194","45705","967","20421","955","6929","557","3721","527","8386","630","1385","251","375","128","89","80","25","40","261","88","1196","194","636","160","560","155",
"0500000US51021","Bland County, Virginia","6873","*****","6630","243","3672","331","2915","338","156","99","300","127","2349","331","110","91","43","37","0","127","0","127","43","37","243","243","179","228","64","45",
"0500000US51023","Botetourt County, Virginia","32867","*****","32248","174","23010","677","9042","685","2407","491","1518","292","4551","453","566","163","196","102","13","24","0","127","183","100","619","174","484","148","135","68",
"0500000US51025","Brunswick County, Virginia","17707","*****","17489","113","13614","395","3815","388","1128","203","322","160","2164","323","201","93","60","41","7","10","3","5","50","40","218","113","183","106","35","42",
"0500000US51027","Buchanan County, Virginia","24459","*****","24116","177","19722","629","4361","583","251","114","811","276","3095","495","204","165","33","56","0","127","0","127","33","56","343","177","179","93","164","132",
"0500000US51029","Buckingham County, Virginia","16874","*****","16627","123","12191","559","4401","568","919","286","647","260","2281","349","554","283","35","27","0","127","0","127","35","27","247","123","49","45","198","110",
"0500000US51031","Campbell County, Virginia","54174","*****","53052","246","39458","926","13239","934","4295","624","1759","325","6025","656","1160","326","355","155","24","32","10","18","321","149","1122","246","637","214","485","168",
"0500000US51033","Caroline County, Virginia","27844","*****","27258","187","18858","598","8010","612","2435","427","1249","233","3582","445","744","244","390","170","136","112","0","127","254","155","586","187","306","112","280","134",
"0500000US51035","Carroll County, Virginia","29985","*****","29565","237","19813","968","9582","878","1101","380","604","207","7392","801","485","209","170","143","62","93","0","127","108","107","420","237","111","95","309","220",
"0500000US51036","Charles City County, Virginia","7205","*****","7159","34","5951","181","1188","174","383","135","183","56","568","110","54","31","20","19","0","127","0","127","20","19","46","34","25","26","21","22",
"0500000US51037","Charlotte County, Virginia","12644","*****","12382","214","9499","482","2871","440","883","267","283","134","1561","343","144","84","12","13","0","127","0","127","12","13","262","214","221","211","41","36",
"0500000US51041","Chesterfield County, Virginia","308633","*****","284764","973","172262","1795","108341","1966","40708","1405","16241","1097","43225","1406","8167","748","4161","487","708","176","211","212","3242","411","23869","973","9865","635","14004","823",
"0500000US51043","Clarke County, Virginia","14013","*****","13492","133","7740","433","5615","406","1522","267","738","184","2934","354","421","158","137","69","15","22","0","127","122","60","521","133","275","86","246","105",
"0500000US51045","Craig County, Virginia","5173","*****","5156","23","3775","261","1351","266","188","106","150","86","815","237","198","160","30","31","0","127","0","127","30","31","17","23","0","127","17","23",
"0500000US51047","Culpeper County, Virginia","45749","*****","42460","420","26261","947","15461","953","4765","589","2199","396","7005","709","1492","304","738","236","132","81","62","89","544","193","3289","420","739","187","2550","409",
"0500000US51049","Cumberland County, Virginia","9855","*****","9577","277","6754","451","2748","473","1240","334","151","84","1272","289","85","91","75","61","0","127","0","127","75","61","278","277","103","143","175","226",
"0500000US51051","Dickenson County, Virginia","15966","*****","15935","36","13189","359","2740","360","121","70","761","185","1798","309","60","58","6","9","0","127","0","127","6","9","31","36","11","13","20","35",
"0500000US51053","Dinwiddie County, Virginia","27449","*****","26873","95","21507","495","5200","485","1317","281","753","192","2704","338","426","156","166","71","0","127","0","127","166","71","576","95","108","68","468","116",
"0500000US51057","Essex County, Virginia","10901","*****","10642","85","8287","304","2311","313","508","137","268","115","1223","247","312","130","44","34","0","127","0","127","44","34","259","85","94","76","165","80",
"0500000US51059","Fairfax County, Virginia","1048554","*****","746960","3647","270796","4064","450163","4614","145038","2753","78829","1739","172278","2959","54018","2005","26001","1102","3341","515","720","146","21940","1001","301594","3647","144522","3081","157072","3634",
"0500000US51061","Fauquier County, Virginia","64546","*****","60664","332","33616","1118","26245","1082","7881","678","3892","390","11520","821","2952","442","803","202","32","30","16","25","755","198","3882","332","1698","257","2184","317",
"0500000US51063","Floyd County, Virginia","15030","*****","14841","102","10429","585","4277","573","1457","473","400","155","1900","369","520","231","135","77","16","17","0","127","119","75","189","102","108","94","81","46",
"0500000US51065","Fluvanna County, Virginia","25308","*****","24806","160","14867","559","9634","566","4091","453","1499","289","3170","367","874","236","305","122","54","55","18","30","233","102","502","160","346","132","156","75",
"0500000US51067","Franklin County, Virginia","54938","*****","53339","327","39676","1042","13474","1069","4970","732","1737","340","6069","619","698","248","189","99","15","26","43","62","131","67","1599","327","540","162","1059","237",
"0500000US51069","Frederick County, Virginia","75835","*****","71825","374","41958","1121","28834","1067","9160","720","3969","446","13521","936","2184","368","1033","351","141","92","95","120","797","265","4010","374","1219","197","2791","343",
"0500000US51071","Giles County, Virginia","17205","*****","17067","69","11917","461","5098","470","738","202","664","143","3404","426","292","132","52","36","11","18","0","127","41","33","138","69","39","38","99","77",
"0500000US51073","Gloucester County, Virginia","36610","*****","35916","185","21074","773","14264","785","4760","674","2341","378","5733","560","1430","300","578","223","95","71","25","32","458","216","694","185","430","129","264","136",
"0500000US51075","Goochland County, Virginia","21136","*****","20506","195","13660","522","6708","505","2184","354","1020","249","3086","513","418","156","138","76","26","35","0","127","112","67","630","195","270","139","360","205",
"0500000US51077","Grayson County, Virginia","15855","*****","15769","53","11161","454","4543","452","402","112","285","124","3647","427","209","106","65","71","0","127","0","127","65","71","86","53","10","14","76","51",
"0500000US51079","Greene County, Virginia","18082","*****","17353","145","11902","546","5369","526","1819","354","865","202","2215","329","470","177","82","73","0","127","0","127","82","73","729","145","213","122","516","108",
"0500000US51081","Greensville County, Virginia","12181","*****","12021","99","8794","418","3151","387","854","241","162","68","2045","351","90","64","76","78","0","127","0","127","76","78","160","99","21","24","139","99",
"0500000US51083","Halifax County, Virginia","36311","*****","35748","164","28267","723","7372","746","1816","330","567","180","4231","570","758","430","109","63","23","27","11","19","75","61","563","164","209","97","354","150",
"0500000US51085","Hanover County, Virginia","99172","*****","96103","384","67027","1179","28323","1162","8748","612","4143","539","13196","867","2236","347","753","200","79","58","13","19","661","183","3069","384","1611","284","1458","331",
"0500000US51087","Henrico County, Virginia","300053","*****","268300","1212","175872","2296","90035","2264","33320","1472","12927","846","37252","1301","6536","667","2393","297","452","134","52","43","1889","278","31753","1212","12557","862","19196","1143",
"0500000US51089","Henry County, Virginia","54860","*****","53006","256","39858","999","12925","951","1867","458","1077","250","9483","757","498","151","223","109","39","40","0","127","184","106","1854","256","434","144","1420","183",
"0500000US51091","Highland County, Virginia","2395","*****","2390","8","1722","126","650","127","106","68","68","43","425","106","51","38","18","27","0","127","0","127","18","27","5","8","5","8","0","127",
"0500000US51093","Isle of Wight County, Virginia","34762","*****","34015","177","22103","572","11507","576","3170","367","1891","279","5236","418","1210","243","405","146","15","24","20","23","370","138","747","177","368","102","379","181",
"0500000US51095","James City County, Virginia","64386","*****","59697","518","26192","1186","32261","1160","12930","721","5774","476","10141","822","3416","380","1244","235","210","130","0","127","1034","236","4689","518","2272","339","2417","440",
"0500000US51097","King and Queen County, Virginia","6926","*****","6830","67","5379","305","1390","306","346","169","78","77","686","185","280","239","61","55","34","42","0","127","27","32","96","67","0","127","96","67",
"0500000US51099","King George County, Virginia","22794","*****","22283","151","10154","711","11727","637","2649","395","1446","237","6148","475","1484","329","402","148","37","43","7","8","358","140","511","151","356","142","155","77",
"0500000US51101","King William County, Virginia","15509","*****","15331","80","11441","474","3836","469","1212","228","376","119","1995","420","253","107","54","34","0","127","0","127","54","34","178","80","48","45","130","74",
"0500000US51103","Lancaster County, Virginia","11478","*****","11209","130","7658","279","3442","271","1087","156","575","131","1564","218","216","78","109","74","44","55","0","127","65","36","269","130","135","65","134","102",
"0500000US51105","Lee County, Virginia","25434","*****","25112","169","14983","670","10031","661","676","260","1620","360","7633","657","102","69","98","65","5","8","0","127","93","64","322","169","211","176","111","58",
"0500000US51107","Loudoun County, Virginia","291653","*****","228227","1397","95304","1837","125956","2004","43605","1791","20195","1228","47105","1693","15051","969","6967","627","1203","380","71","47","5693","482","63426","1397","30545","1692","32881","1650",
"0500000US51109","Louisa County, Virginia","32248","*****","31596","182","21894","533","9427","560","3309","440","1235","279","4117","412","766","212","275","133","88","87","16","27","171","102","652","182","261","129","391","144",
"0500000US51111","Lunenburg County, Virginia","12968","*****","12677","69","9854","302","2667","297","1094","232","258","93","1163","223","152","87","156","83","26","32","3","7","127","78","291","69","94","70","197","73",
"0500000US51113","Madison County, Virginia","13342","*****","12822","249","9590","492","3184","450","987","298","419","163","1457","340","321","156","48","42","0","127","0","127","48","42","520","249","218","168","302","155",
"0500000US51115","Mathews County, Virginia","9004","*****","8825","76","6350","385","2387","392","732","236","280","121","1164","274","211","105","88","67","8","13","0","127","80","66","179","76","121","67","58","47",
"0500000US51117","Mecklenburg County, Virginia","32774","*****","31838","216","22843","620","8780","607","3354","427","763","200","4393","427","270","117","215","103","0","127","0","127","215","103","936","216","303","109","633","190",
"0500000US51119","Middlesex County, Virginia","10831","*****","10514","124","6878","493","3551","470","1418","326","350","138","1490","293","293","140","85","49","0","127","0","127","85","49","317","124","234","100","83","71",
"0500000US51121","Montgomery County, Virginia","92527","*****","85072","719","49748","1205","34127","1184","9366","752","5400","616","16014","816","3347","555","1197","234","43","40","25","20","1129","233","7455","719","2174","394","5281","578",
"0500000US51125","Nelson County, Virginia","14989","*****","14582","145","10660","467","3829","455","1334","348","529","173","1684","334","282","129","93","79","19","33","0","127","74","73","407","145","164","96","243","129",
"0500000US51127","New Kent County, Virginia","17655","*****","17431","135","12024","423","5210","386","1926","335","786","153","2098","271","400","144","197","95","0","127","11","17","186","94","224","135","78","49","146","129",
"0500000US51131","Northampton County, Virginia","12572","*****","11817","193","8849","378","2928","378","1332","225","170","64","1267","287","159","95","40","56","35","55","0","127","5","7","755","193","136","78","619","205",
"0500000US51133","Northumberland County, Virginia","12419","*****","12162","145","7890","464","4226","444","1123","280","520","168","2383","375","200","107","46","44","0","127","11","16","35","40","257","145","113","70","144","115",
"0500000US51135","Nottoway County, Virginia","15819","*****","15418","109","12333","508","2956","509","994","272","195","106","1611","336","156","105","129","85","5","8","0","127","124","84","401","109","40","35","361","106",
"0500000US51137","Orange County, Virginia","32730","*****","31369","276","19476","742","11543","692","4255","489","1773","305","4687","518","828","244","350","175","114","118","0","127","236","131","1361","276","860","215","501","230",
"0500000US51139","Page County, Virginia","24116","*****","23723","137","18949","559","4718","573","1114","259","785","174","2398","408","421","215","56","47","2","5","0","127","54","46","393","137","123","58","270","134",
"0500000US51141","Patrick County, Virginia","18643","*****","18335","144","12044","653","6182","648","640","213","537","205","4861","575","144","110","109","110","78","94","0","127","31","43","308","144","29","34","279","142",
"0500000US51143","Pittsylvania County, Virginia","63147","*****","61764","242","50238","793","11397","737","2154","334","1183","256","7395","623","665","182","129","77","4","8","2","7","123","75","1383","242","452","215","931","183",
"0500000US51145","Powhatan County, Virginia","27758","*****","26957","187","18680","632","8107","612","2678","360","1399","245","3411","424","619","166","170","91","41","68","14","21","115","62","801","187","371","181","430","165",
"0500000US51147","Prince Edward County, Virginia","22723","*****","22246","243","15743","630","6399","618","2563","467","977","326","2397","351","462","176","104","62","25","30","0","127","79","57","477","243","217","101","260","218",
"0500000US51149","Prince George County, Virginia","35129","*****","33652","336","18770","1114","13979","960","2941","430","2057","380","7391","713","1590","342","903","247","207","113","93","110","603","210","1477","336","868","235","609","196",
"0500000US51153","Prince William County, Virginia","379415","*****","298555","1856","127747","2687","160501","3100","45734","1778","26414","1245","67261","2149","21092","1535","10307","792","2264","499","482","183","7561","586","80860","1856","32748","1315","48112","1711",
"0500000US51155","Pulaski County, Virginia","34963","*****","34516","150","26850","600","7558","618","1085","281","743","150","5054","507","676","209","108","64","0","127","0","127","108","64","447","150","192","101","255","157",
"0500000US51157","Rappahannock County, Virginia","7376","*****","7185","84","4086","322","2990","337","1018","199","415","170","1315","303","242","139","109","68","9","17","0","127","100","67","191","84","120","66","71","60",
"0500000US51159","Richmond County, Virginia","9328","*****","8980","66","7067","345","1862","338","472","163","192","96","996","208","202","120","51","53","0","127","0","127","51","53","348","66","38","32","310","57",
"0500000US51161","Roanoke County, Virginia","91583","*****","87011","559","56966","1239","29320","1213","7734","688","5410","577","13888","893","2288","377","725","188","130","104","0","127","595","179","4572","559","1999","367","2573","476",
"0500000US51163","Rockbridge County, Virginia","22217","*****","21967","107","16404","514","5474","534","1788","342","808","211","2399","361","479","165","89","62","0","127","0","127","89","62","250","107","132","69","118","80",
"0500000US51165","Rockingham County, Virginia","74922","*****","71481","360","51977","874","18897","827","5470","512","2931","339","8999","625","1497","269","607","197","111","89","12","17","484","171","3441","360","995","201","2446","388",
"0500000US51167","Russell County, Virginia","28842","*****","28385","298","22856","585","5529","576","472","201","747","213","3887","504","423","260","0","127","0","127","0","127","0","127","457","298","262","162","195","171",
"0500000US51169","Scott County, Virginia","23234","*****","23087","98","9057","483","13988","488","510","205","608","175","12730","533","140","103","42","59","0","127","0","127","42","59","147","98","45","38","102","85",
"0500000US51171","Shenandoah County, Virginia","41468","*****","39734","450","25923","923","13407","820","3667","466","2215","362","6772","555","753","204","404","181","158","150","18","19","228","105","1734","450","476","199","1258","469",
"0500000US51173","Smyth County, Virginia","32383","*****","32083","121","25082","697","6803","628","1052","237","733","195","4771","517","247","121","198","144","0","127","0","127","198","144","300","121","110","78","190","110",
"0500000US51175","Southampton County, Virginia","18493","*****","18377","67","13804","475","4491","467","1227","242","477","171","2517","326","270","113","82","54","0","127","0","127","82","54","116","67","62","45","54","42",
"0500000US51177","Spotsylvania County, Virginia","120212","*****","112908","727","58074","1855","52153","1987","14920","1062","8181","718","22208","1094","6844","910","2681","481","670","283","58","51","1953","401","7304","727","3934","484","3370","533",
"0500000US51179","Stafford County, Virginia","124587","*****","114785","751","47678","1387","63586","1294","16781","980","10305","758","27525","1171","8975","633","3521","435","701","296","74","50","2746","376","9802","751","5193","576","4609","484",
"0500000US51181","Surry County, Virginia","7039","*****","6890","145","5800","227","1033","177","235","83","160","63","537","144","101","50","57","44","2","5","0","127","55","44","149","145","19","18","130","138",
"0500000US51183","Sussex County, Virginia","12167","*****","11995","153","10208","315","1739","282","354","109","177","124","1006","173","202","105","48","34","12","10","0","127","36","31","172","153","55","59","117","146",
"0500000US51185","Tazewell County, Virginia","44706","*****","44047","273","26666","935","17226","861","845","245","1548","321","14421","866","412","156","155","101","0","127","0","127","155","101","659","273","425","208","234","155",
"0500000US51187","Warren County, Virginia","37044","*****","35753","293","21641","819","13612","768","4431","559","1729","311","5894","553","1558","364","500","272","176","183","9","15","315","167","1291","293","497","164","794","282",
"0500000US51191","Washington County, Virginia","54322","*****","53760","164","33318","914","20295","903","2260","468","2352","387","14980","861","703","208","147","79","29","45","0","127","118","66","562","164","181","76","381","166",
"0500000US51193","Westmoreland County, Virginia","17237","*****","16540","159","10945","469","5484","480","1282","294","792","212","3054","436","356","150","111","69","3","5","0","127","108","68","697","159","260","116","437","116",
"0500000US51195","Wise County, Virginia","41496","*****","40907","150","30233","805","10596","780","814","188","1957","438","7466","681","359","124","78","45","10","15","12","20","56","36","589","150","296","138","293","86",
"0500000US51197","Wythe County, Virginia","29005","*****","28898","86","22097","674","6689","661","1159","288","860","270","4416","521","254","129","112","80","3","7","0","127","109","80","107","86","73","63","34","46",
"0500000US51199","York County, Virginia","64846","*****","60262","491","24003","942","34284","1062","8923","650","6488","627","13779","880","5094","962","1975","325","116","88","181","184","1678","261","4584","491","2686","381","1898","340",
"0500000US51510","Alexandria city, Virginia","133647","*****","101546","1434","28070","1212","69925","1288","20809","1099","12448","694","29049","1024","7619","665","3551","651","1157","489","123","88","2271","383","32101","1434","11600","745","20501","1183",
"0500000US51515","Bedford city, Virginia","6177","*****","6005","117","4168","433","1784","431","571","251","223","131","754","241","236","199","53","47","0","127","0","127","53","47","172","117","94","85","78","83",
"0500000US51520","Bristol city, Virginia","17704","*****","17558","111","7327","427","10176","440","953","276","816","234","8328","476","79","63","55","58","0","127","0","127","55","58","146","111","80","78","66","60",
"0500000US51530","Buena Vista city, Virginia","6653","*****","6637","23","4989","321","1639","320","335","136","194","93","671","185","439","236","9","15","0","127","0","127","9","15","16","23","15","23","1","127",
"0500000US51540","Charlottesville city, Virginia","42267","*****","37295","665","20363","760","16127","814","5327","479","2501","311","6518","554","1781","326","805","177","30","35","17","20","758","176","4972","665","1340","385","3632","517",
"0500000US51550","Chesapeake city, Virginia","219268","*****","209616","734","118503","1992","87142","2078","24543","1346","13717","1008","39501","1800","9381","829","3971","512","635","189","126","77","3210","459","9652","734","5451","554","4201","636",
"0500000US51570","Colonial Heights city, Virginia","17472","*****","16531","223","10629","588","5572","563","1385","235","1220","273","2438","335","529","163","330","117","0","127","0","127","330","117","941","223","426","91","515","217",
"0500000US51580","Covington city, Virginia","5989","*****","5936","43","4486","271","1428","262","187","86","92","62","1006","233","143","79","22","30","0","127","22","30","0","127","53","43","45","40","8","16",
"0500000US51590","Danville city, Virginia","43787","*****","42427","288","31959","729","10307","671","1999","394","952","221","6848","553","508","149","161","64","18","30","11","18","132","67","1360","288","396","178","964","189",
"0500000US51595","Emporia city, Virginia","5822","*****","5657","128","4378","348","1224","322","106","59","75","53","946","294","97","82","55","68","0","127","0","127","55","68","165","128","57","53","108","115",
"0500000US51600","Fairfax city, Virginia","22058","*****","16462","452","6271","491","9642","479","2885","308","1851","269","3909","378","997","214","549","200","98","114","23","30","428","147","5596","452","2759","370","2837","434",
"0500000US51610","Falls Church city, Virginia","11465","*****","9408","237","2693","349","6237","361","1797","242","957","195","2698","306","785","154","478","137","82","60","0","127","396","126","2057","237","953","180","1104","256",
"0500000US51620","Franklin city, Virginia","8549","*****","8329","146","6350","329","1901","286","489","174","75","50","1251","242","86","63","78","59","0","127","22","37","56","47","220","146","117","91","103","72",
"0500000US51630","Fredericksburg city, Virginia","23375","*****","21222","353","11476","732","9275","723","3083","403","1064","217","4166","562","962","249","471","223","300","214","0","127","171","91","2153","353","842","247","1311","329",
"0500000US51640","Galax city, Virginia","6936","*****","6518","205","4499","405","2003","393","329","220","387","189","1217","319","70","83","16","25","0","127","0","127","16","25","418","205","0","127","418","205",
"0500000US51650","Hampton city, Virginia","139046","*****","131461","729","68955","1620","59400","1640","15547","867","9148","712","29082","1386","5623","666","3106","467","292","160","280","146","2534","406","7585","729","4515","443","3070","636",
"0500000US51660","Harrisonburg city, Virginia","47406","*****","41005","623","23355","808","16362","671","6150","516","2318","396","6248","500","1646","347","1288","399","750","381","0","127","538","133","6401","623","1790","351","4611","547",
"0500000US51670","Hopewell city, Virginia","22506","*****","21506","236","15970","661","5238","652","1415","305","589","172","2740","412","494","201","298","148","111","96","0","127","187","121","1000","236","296","191","704","234",
"0500000US51678","Lexington city, Virginia","6990","*****","6584","206","2624","327","3857","386","972","173","607","117","1639","283","639","166","103","71","0","127","0","127","103","71","406","206","194","133","212","121",
"0500000US51680","Lynchburg city, Virginia","73726","*****","70611","319","44349","1089","25710","1097","7827","682","4381","588","11198","877","2304","376","552","156","115","80","15","24","422","129","3115","319","682","201","2433","300",
"0500000US51683","Manassas city, Virginia","36067","*****","27173","503","14433","843","12029","815","3256","447","1547","281","5810","561","1416","380","711","217","86","74","0","127","625","203","8894","503","2284","409","6610","609",
"0500000US51685","Manassas Park city, Virginia","13195","*****","9318","413","5022","462","4068","445","1047","263","865","271","1654","251","502","174","228","118","31","49","0","127","197","102","3877","413","1300","318","2577","318",
"0500000US51690","Martinsville city, Virginia","14029","*****","13614","145","10144","397","3336","384","803","214","358","152","2093","286","82","80","134","81","0","127","0","127","134","81","415","145","155","92","260","105",
"0500000US51700","Newport News city, Virginia","181822","*****","169316","801","83625","1653","79969","1680","20644","1193","12901","1126","37359","1530","9065","716","5722","667","1571","476","102","76","4049","560","12506","801","6138","537","6368","652",
"0500000US51710","Norfolk city, Virginia","242143","*****","225571","1101","121752","2532","99678","2338","28447","1227","15919","1111","44070","1591","11242","1180","4141","564","1066","354","307","124","2768","431","16572","1101","7144","661","9428","992",
"0500000US51720","Norton city, Virginia","3886","*****","3871","27","2891","261","980","261","91","65","108","59","561","164","220","205","0","127","0","127","0","127","0","127","15","27","15","27","0","127",
"0500000US51730","Petersburg city, Virginia","32303","*****","31218","237","25497","642","5523","621","1907","390","431","125","2765","344","420","184","198","119","117","105","12","18","69","57","1085","237","489","158","596","162",
"0500000US51735","Poquoson city, Virginia","12099","*****","11572","140","6459","390","4836","400","1278","212","887","216","1983","249","688","173","277","112","0","127","0","127","277","112","527","140","355","108","172","100",
"0500000US51740","Portsmouth city, Virginia","96785","*****","94099","490","61982","1607","31308","1428","7760","681","3796","512","16885","1184","2867","493","809","227","140","69","216","176","453","162","2686","490","1387","285","1299","357",
"0500000US51750","Radford city, Virginia","16318","*****","15574","294","10572","525","4839","476","1113","256","747","195","2354","344","625","161","163","96","0","127","0","127","163","96","744","294","164","82","580","267",
"0500000US51760","Richmond city, Virginia","201828","*****","187436","929","125982","1816","59236","1723","21559","1099","6980","657","26040","1219","4657","578","2218","270","272","127","168","112","1778","287","14392","929","3499","458","10893","790",
"0500000US51770","Roanoke city, Virginia","95793","*****","89779","644","64074","1119","25093","1132","6688","559","3831","435","12101","859","2473","485","612","178","101","78","18","28","493","148","6014","644","1683","353","4331","580",
"0500000US51775","Salem city, Virginia","24641","*****","23502","204","15869","608","7470","531","2133","448","1472","295","3340","391","525","150","163","95","0","127","0","127","163","95","1139","204","396","137","743","163",
"0500000US51790","Staunton city, Virginia","23806","*****","23030","164","16597","669","6283","618","1712","305","711","178","3265","435","595","219","150","99","10","14","0","127","140","97","776","164","356","144","420","159",
"0500000US51800","Suffolk city, Virginia","82544","*****","80022","432","50107","1302","28540","1279","7786","888","3912","516","13615","884","3227","517","1375","304","224","144","80","63","1071","248","2522","432","1389","259","1133","390",
