"GEO_ID","NAME","B05002_001E","B05002_001M","B05002_002E","B05002_002M","B05002_003E","B05002_003M","B05002_004E","B05002_004M","B05002_005E","B05002_005M","B05002_006E","B05002_006M","B05002_007E","B05002_007M","B05002_008E","B05002_008M","B05002_009E","B05002_009M","B05002_010E","B05002_010M","B05002_011E","B05002_011M","B05002_012E","B05002_012M","B05002_013E","B05002_013M","B05002_014E","B05002_014M","B05002_015E","B05002_015M","B05002_016E","B05002_016M","B05002_017E","B05002_017M","B05002_018E","B05002_018M","B05002_019E","B05002_019M","B05002_020E","B05002_020M","B05002_021E","B05002_021M","B05002_022E","B05002_022M","B05002_023E","B05002_023M","B05002_024E","B05002_024M","B05002_025E","B05002_025M","B05002_026E","B05002_026M","B05002_027E","B05002_027M",
"0500000US45051","Horry County, South Carolina","320915","*****","301317","1084","119895","2262","177656","2354","77763","2396","22317","1250","71223","2066","6353","764","3766","551","777","260","136","96","2853","453","19598","1084","8462","863","2833","435","2255","442","450","182","22","25","2558","463","344","120","11136","963","1617","338","1549","362","165","93","35","51","7396","712","374","119",
"0500000US45053","Jasper County, South Carolina","27900","*****","25437","201","13655","761","11673","755","3662","537","1997","385","5542","575","472","190","109","76","0","23","0","23","109","76","2463","201","491","211","7","12","17","30","0","23","0","23","437","204","30","39","1972","220","34","36","93","72","0","23","8","14","1812","197","25","33",
"0500000US45055","Kershaw County, South Carolina","64361","*****","62946","306","42741","895","19341","907","4815","524","3689","524","9566","699","1271","287","864","282","325","266","0","29","539","118","1415","306","864","241","234","94","166","82","14","22","0","29","420","207","30","28","551","214","98","71","45","65","0","29","11","18","377","182","20","22",
"0500000US45057","Lancaster County, South Carolina","89546","*****","85989","553","44520","1563","40531","1642","11403","1088","5551","790","21576","1338","2001","504","938","397","59","71","0","29","879","383","3557","553","1928","393","299","144","295","101","45","44","0","29","1177","332","112","102","1629","482","364","312","423","180","141","178","14","22","623","262","64","55",
"0500000US45059","Laurens County, South Carolina","66710","*****","65029","288","48735","998","15666","992","3643","611","2744","323","7920","627","1359","356","628","163","164","88","51","14","413","139","1681","288","544","187","118","61","126","62","10","15","0","29","261","144","29","48","1137","246","114","87","143","66","7","12","9","13","825","191","39","44",
"0500000US45061","Lee County, South Carolina","17606","*****","17456","124","14240","605","3165","633","1223","397","154","67","1522","342","266","133","51","37","0","19","0","19","51","37","150","124","99","104","0","19","0","19","4","8","0","19","88","102","7","12","51","42","27","35","6","10","0","19","0","19","18","22","0","19",
"0500000US45063","Lexington County, South Carolina","286316","*****","271831","895","172265","2129","95833","2311","22281","1131","18288","1108","47405","1672","7859","634","3733","455","998","250","40","31","2695","391","14485","895","5454","498","1023","223","1988","236","585","278","24","25","1598","288","236","107","9031","705","471","193","2020","299","374","168","176","167","5799","540","191","83",
"0500000US45065","McCormick County, South Carolina","9606","*****","9385","76","5280","253","4015","251","971","206","812","144","2119","178","113","73","90","42","9","14","8","13","73","36","221","76","169","69","99","52","39","42","18","19","0","17","13","14","0","17","52","32","31","29","4","7","0","17","0","17","17","17","0","17",
"0500000US45067","Marion County, South Carolina","31562","*****","30886","119","26192","651","4582","664","1271","297","299","121","2704","509","308","164","112","75","7","12","0","26","105","71","676","119","191","91","9","14","95","70","0","26","0","26","79","55","8","12","485","108","9","15","52","15","0","26","0","26","424","100","0","26",
"0500000US45069","Marlboro County, South Carolina","27131","*****","26483","129","19852","498","6515","509","861","209","374","119","5004","463","276","98","116","62","69","42","0","23","47","43","648","129","201","71","60","66","102","22","11","23","0","23","28","25","0","23","447","115","31","32","23","18","0","23","0","23","393","116","0","23",
"0500000US45071","Newberry County, South Carolina","38068","*****","36438","164","29506","810","6655","796","1506","350","734","172","4046","652","369","139","277","131","88","92","13","16","176","92","1630","164","330","115","112","54","43","40","13","19","0","26","162","89","0","26","1300","165","65","63","7","12","0","26","7","9","1218","162","3","6",
"0500000US45073","Oconee County, South Carolina","76696","*****","73763","450","44918","1230","28281","1154","5741","527","6403","747","14178","956","1959","372","564","184","87","53","13","22","464","170","2933","450","1260","207","303","109","269","69","56","64","0","29","590","154","42","35","1673","419","94","65","416","419","1","3","13","20","1087","238","62","50",
"0500000US45075","Orangeburg County, South Carolina","88454","*****","86823","364","71526","1042","14960","1014","5561","557","2111","415","6497","749","791","235","337","180","142","134","0","29","195","111","1631","364","590","182","174","74","167","88","101","96","0","29","138","88","10","13","1041","303","109","59","294","135","88","75","0","29","533","258","17","26",
"0500000US45077","Pickens County, South Carolina","122746","*****","118489","491","73993","1352","43642","1320","10636","925","7487","709","22508","989","3011","403","854","202","19","32","41","35","794","199","4257","491","1350","242","326","105","487","142","125","111","41","47","300","124","71","48","2907","441","333","135","1265","269","107","98","60","93","1074","241","68","47",
"0500000US45079","Richland County, South Carolina","408263","*****","385880","1518","230606","3516","147202","3407","35293","1863","23957","1529","73914","2724","14038","1235","8072","1009","1761","667","323","117","5988","693","22383","1518","10267","1009","2404","453","3513","388","1205","694","49","51","2779","468","317","154","12116","1165","1338","292","5273","639","936","436","59","46","4228","713","282","156",
"0500000US45081","Saluda County, South Carolina","20299","*****","18593","237","14808","422","3580","459","479","147","406","137","2357","419","338","154","205","118","46","42","0","23","159","112","1706","237","281","163","31","40","0","23","0","23","0","23","250","156","0","23","1425","297","32","37","10","16","0","23","0","23","1383","292","0","23",
"0500000US45083","Spartanburg County, South Carolina","302195","*****","282981","1095","191848","1952","88538","1946","20676","1454","15982","1013","45094","1455","6786","701","2595","434","666","240","77","72","1852","346","19214","1095","8696","756","2465","466","2927","356","193","92","42","67","2931","408","138","58","10518","867","2090","509","1458","301","135","127","29","32","6587","669","219","117",
"0500000US45085","Sumter County, South Carolina","106995","*****","103443","482","70745","1372","31030","1272","7689","837","4946","552","14218","793","4177","540","1668","248","103","75","36","47","1529","243","3552","482","1463","244","245","98","678","136","50","52","0","29","444","151","46","38","2089","446","199","96","437","158","37","37","0","29","1405","359","11","17",
"0500000US45087","Union County, South Carolina","27644","*****","27473","112","23155","448","4269","434","912","220","486","148","2549","362","322","121","49","50","0","23","0","23","49","50","171","112","43","31","8","13","3","6","0","23","0","23","32","28","0","23","128","106","16","18","0","23","0","23","0","23","112","103","0","23",
"0500000US45089","Williamsburg County, South Carolina","31794","*****","31278","99","26698","397","4255","379","1484","250","155","123","2461","312","155","65","325","114","133","51","61","46","131","77","516","99","187","88","7","12","59","45","16","29","0","26","91","59","14","26","329","100","0","26","53","64","0","26","0","26","268","77","8","13",
"0500000US45091","York County, South Carolina","258641","*****","245753","909","100117","2228","142712","2422","30564","1505","21503","1242","82758","2057","7887","805","2924","458","440","174","148","68","2336","400","12888","909","6424","687","1422","447","2350","336","187","105","3","5","1975","356","487","178","6464","760","1187","305","1516","317","125","82","13","15","3420","559","203","100",
"0500000US46003","Aurora County, South Dakota","2759","*****","2646","20","2181","80","454","77","29","18","246","69","69","31","110","48","11","11","0","9","0","9","11","11","113","20","10","12","2","3","0","9","4","9","0","9","4","7","0","9","103","22","2","3","0","9","2","4","0","9","99","22","0","9",
"0500000US46005","Beadle County, South Dakota","18374","*****","15960","294","11726","311","3947","344","191","76","2117","234","538","176","1101","291","287","138","50","67","0","15","237","116","2414","294","561","291","0","15","309","195","0","15","0","15","218","224","34","34","1853","356","23","34","1097","190","5","9","0","15","727","308","1","3",
"0500000US46007","Bennett County, South Dakota","3437","*****","3417","15","2499","126","911","125","14","12","661","104","42","22","194","57","7","7","0","9","0","9","7","7","20","15","7","7","0","9","5","6","0","9","0","9","2","4","0","9","13","13","0","9","8","10","0","9","0","9","0","9","5","7",
"0500000US46009","Bon Homme County, South Dakota","6969","*****","6868","66","5094","155","1755","145","42","27","1004","118","267","59","442","84","19","15","0","13","0","13","19","15","101","66","53","56","7","12","42","53","0","13","0","13","0","13","4","5","48","29","7","11","5","8","18","19","0","13","18","19","0","13",
"0500000US46011","Brookings County, South Dakota","34239","*****","32129","329","19908","682","12073","763","355","147","9053","582","956","219","1709","312","148","80","49","57","0","20","99","51","2110","329","412","118","67","50","240","87","73","48","0","20","23","31","9","13","1698","361","94","64","681","140","409","192","0","20","448","195","66","60",
"0500000US46013","Brown County, South Dakota","38840","*****","37399","219","26601","658","10424","688","619","238","6292","541","963","254","2550","390","374","209","127","150","0","20","247","141","1441","219","502","198","43","37","157","117","90","91","0","20","211","130","1","3","939","234","19","19","678","188","190","129","0","20","43","28","9","13",
"0500000US46015","Brule County, South Dakota","5256","*****","5193","42","4196","166","972","153","84","48","449","95","100","39","339","100","25","28","0","13","0","13","25","28","63","42","26","28","0","13","19","26","0","13","0","13","0","13","7","11","37","32","31","31","2","4","0","13","0","13","4","7","0","13",
"0500000US46017","Buffalo County, South Dakota","2053","*****","2053","9","1857","52","176","47","7","7","78","26","16","14","75","35","20","21","0","9","14","20","6","8","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9",
"0500000US46019","Butte County, South Dakota","10177","*****","10101","60","6119","377","3975","386","211","129","1328","244","901","268","1535","349","7","12","0","15","0","15","7","12","76","60","40","47","32","47","0","15","8","13","0","15","0","15","0","15","36","35","17","29","0","15","0","15","0","15","6","11","13","16",
"0500000US46021","Campbell County, South Dakota","1435","168","1423","170","923","128","499","96","0","9","397","80","38","28","64","25","1","2","0","9","0","9","1","2","12","11","7","8","6","9","1","3","0","9","0","9","0","9","0","9","5","7","5","7","0","9","0","9","0","9","0","9","0","9",
"0500000US46023","Charles Mix County, South Dakota","9344","*****","9308","19","7554","182","1716","177","50","30","1084","162","223","58","359","83","38","26","16","20","0","13","22","16","36","19","34","18","4","7","11","8","0","13","0","13","6","7","13","11","2","3","0","13","0","13","0","13","0","13","2","3","0","13",
"0500000US46025","Clark County, South Dakota","3673","*****","3648","29","2636","133","923","138","25","19","443","112","136","41","319","92","89","29","76","25","0","9","13","13","25","29","14","11","4","5","0","9","2","3","0","9","7","10","1","2","11","24","0","9","4","21","1","2","0","9","6","10","0","9",
"0500000US46027","Clay County, South Dakota","13925","*****","13486","78","6936","453","6462","459","507","169","4374","417","616","199","965","248","88","47","0","15","9","14","79","46","439","78","122","58","36","35","44","36","15","20","0","15","27","23","0","15","317","64","26","22","247","49","0","15","0","15","44","37","0","15",
"0500000US46029","Codington County, South Dakota","27993","*****","27529","136","20554","557","6837","557","412","172","4567","414","707","173","1151","269","138","88","0","17","0","17","138","88","464","136","217","90","26","24","118","73","0","17","0","17","73","56","0","17","247","137","14","20","21","20","45","61","0","17","167","106","0","17",
"0500000US46031","Corson County, South Dakota","4168","*****","4158","9","1721","103","2437","104","21","11","2185","104","28","11","203","46","0","9","0","9","0","9","0","9","10","9","6","7","1","4","1","3","0","9","0","9","4","5","0","9","4","4","4","4","0","9","0","9","0","9","0","9","0","9",
"0500000US46033","Custer County, South Dakota","8573","*****","8359","111","3585","372","4767","361","312","105","2568","279","450","144","1437","226","7","10","0","13","0","13","7","10","214","111","96","65","52","52","40","45","0","13","0","13","0","13","4","6","118","74","24","33","8","15","3","6","0","13","83","55","0","13",
"0500000US46035","Davison County, South Dakota","19901","*****","19646","125","14545","512","5022","538","539","231","2896","399","388","125","1199","301","79","68","0","15","0","15","79","68","255","125","116","92","2","3","32","41","0","15","0","15","72","82","10","17","139","83","3","6","19","39","0","15","11","21","99","58","7","12",
"0500000US46037","Day County, South Dakota","5506","*****","5484","17","4357","129","1106","132","38","22","714","118","54","35","300","62","21","16","0","13","0","13","21","16","22","17","5","7","5","7","0","13","0","13","0","13","0","13","0","13","17","15","2","3","5","8","0","13","5","9","5","8","0","13",
"0500000US46039","Deuel County, South Dakota","4306","*****","4258","40","2703","144","1544","130","19","14","1302","129","111","41","112","40","11","15","0","9","0","9","11","15","48","40","0","9","0","9","0","9","0","9","0","9","0","9","0","9","48","40","10","13","0","9","0","9","0","9","38","38","0","9",
"0500000US46041","Dewey County, South Dakota","5779","*****","5767","9","4937","101","818","100","11","14","526","83","83","36","198","48","12","10","0","13","0","13","12","10","12","9","4","5","2","3","0","13","2","3","0","13","0","13","0","13","8","9","0","13","2","5","1","3","0","13","0","13","5","7",
"0500000US46043","Douglas County, South Dakota","2930","*****","2873","33","2312","97","542","92","40","25","362","66","29","14","111","46","19","14","0","9","0","9","19","14","57","33","11","10","8","10","0","9","0","9","0","9","0","9","3","4","46","30","43","30","2","4","0","9","0","9","0","9","1","4",
"0500000US46045","Edmunds County, South Dakota","3940","*****","3878","37","3041","149","822","143","51","35","476","111","117","49","178","58","15","22","0","9","0","9","15","22","62","37","20","23","11","19","4","10","0","9","0","9","5","8","0","9","42","29","5","8","0","9","17","26","0","9","5","9","15","23",
"0500000US46047","Fall River County, South Dakota","6774","*****","6660","88","3247","269","3396","279","127","57","1743","207","290","116","1236","227","17","19","0","13","0","13","17","19","114","88","54","54","0","13","27","47","13","22","5","10","0","13","9","12","60","65","19","28","33","57","0","13","0","13","8","15","0","13",
"0500000US46049","Faulk County, South Dakota","2322","*****","2320","3","1907","169","413","168","34","62","260","109","33","28","86","32","0","9","0","9","0","9","0","9","2","5","1","3","0","9","1","3","0","9","0","9","0","9","0","9","1","2","0","9","1","2","0","9","0","9","0","9","0","9",
"0500000US46051","Grant County, South Dakota","7217","*****","7032","153","4351","302","2674","268","62","46","2273","253","159","78","180","67","7","9","0","13","0","13","7","9","185","153","11","17","3","5","0","13","0","13","0","13","7","15","1","2","174","154","1","3","20","26","11","26","0","13","142","152","0","13",
"0500000US46053","Gregory County, South Dakota","4201","*****","4151","35","3203","118","932","107","15","10","695","96","51","19","171","44","16","11","0","9","0","9","16","11","50","35","47","35","14","14","29","31","0","9","0","9","4","6","0","9","3","6","3","6","0","9","0","9","0","9","0","9","0","9",
"0500000US46055","Haakon County, South Dakota","2082","96","2074","97","1705","108","363","105","7","7","168","62","82","56","106","69","6","5","0","9","0","9","6","5","8","11","8","11","7","11","0","9","0","9","0","9","1","2","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9",
"0500000US46057","Hamlin County, South Dakota","6000","*****","5792","33","4188","146","1584","147","151","84","842","121","109","34","482","114","20","14","4","6","0","13","16","12","208","33","77","27","15","11","16","7","1","2","0","13","36","21","9","12","131","43","12","8","0","13","0","13","0","13","119","40","0","13",
"0500000US46059","Hand County, South Dakota","3301","112","3297","114","2654","118","634","101","35","31","284","70","108","39","207","61","9","11","0","9","0","9","9","11","4","8","4","8","0","9","0","9","0","9","0","9","0","9","4","8","0","9","0","9","0","9","0","9","0","9","0","9","0","9",
"0500000US46061","Hanson County, South Dakota","3397","*****","3394","3","2788","87","599","88","102","48","237","54","97","45","163","69","7","5","0","9","1","3","6","5","3","3","2","3","2","3","0","9","0","9","0","9","0","9","0","9","1","3","0","9","0","9","0","9","0","9","0","9","1","3",
"0500000US46063","Harding County, South Dakota","1311","95","1281","107","688","84","588","96","11","9","412","78","58","42","107","34","5","6","0","9","0","9","5","6","30","36","4","6","0","9","4","6","0","9","0","9","0","9","0","9","26","35","13","15","0","9","13","32","0","9","0","9","0","9",
"0500000US46065","Hughes County, South Dakota","17617","*****","17415","111","12467","418","4916","432","398","136","2649","338","767","220","1102","210","32","35","0","15","0","15","32","35","202","111","43","32","24","28","7","11","0","15","0","15","11","14","1","3","159","102","21","33","75","81","0","15","0","15","63","48","0","15",
"0500000US46067","Hutchinson County, South Dakota","7315","*****","7263","38","5990","184","1261","182","56","42","748","133","154","66","303","92","12","14","6","10","0","13","6","8","52","38","10","8","6","5","4","6","0","13","0","13","0","13","0","13","42","37","10","8","0","13","0","13","0","13","29","37","3","4",
"0500000US46069","Hyde County, South Dakota","1331","112","1318","111","998","107","294","70","13","14","143","45","69","41","69","34","26","27","0","9","0","9","26","27","13","12","9","10","1","2","0","9","0","9","8","10","0","9","0","9","4","5","4","5","0","9","0","9","0","9","0","9","0","9",
"0500000US46071","Jackson County, South Dakota","3287","*****","3273","15","2640","117","626","112","29","21","394","86","58","33","145","86","7","10","0","9","7","10","0","9","14","15","5","7","0","9","5","7","0","9","0","9","0","9","0","9","9","13","0","9","6","10","3","8","0","9","0","9","0","9",
"0500000US46073","Jerauld County, South Dakota","2029","*****","1971","43","1568","77","395","72","8","11","254","53","43","23","90","45","8","12","0","9","0","9","8","12","58","43","15","21","0","9","0","9","0","9","0","9","1","2","14","21","43","35","0","9","0","9","22","32","0","9","21","17","0","9",
"0500000US46075","Jones County, South Dakota","735","96","729","95","529","86","200","51","0","9","137","40","25","18","38","19","0","9","0","9","0","9","0","9","6","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","6","9","6","9","0","9","0","9","0","9","0","9","0","9",
"0500000US46077","Kingsbury County, South Dakota","4967","*****","4946","14","3852","107","1074","107","59","33","718","89","144","41","153","39","20","21","10","18","0","9","10","9","21","14","7","10","0","9","7","10","0","9","0","9","0","9","0","9","14","11","2","3","3","4","0","9","0","9","5","9","4","4",
"0500000US46079","Lake County, South Dakota","12574","*****","12385","132","8745","354","3578","343","160","118","2258","324","395","278","765","202","62","74","0","15","0","15","62","74","189","132","80","68","5","11","49","62","17","26","0","15","0","15","9","12","109","73","16","19","52","67","4","8","0","15","32","29","5","11",
"0500000US46081","Lawrence County, South Dakota","25234","*****","24595","137","13740","689","10684","671","551","160","4907","402","1471","350","3755","435","171","81","0","17","0","17","171","81","639","137","225","112","101","72","40","43","50","56","0","17","6","10","28","43","414","151","46","34","211","93","64","113","0","17","27","33","66","68",
"0500000US46083","Lincoln County, South Dakota","54914","*****","53553","225","36205","1079","17133","1062","897","299","11685","836","1779","331","2772","693","215","98","0","22","10","17","205","95","1361","225","670","216","147","133","229","129","170","92","0","22","73","69","51","42","691","206","95","73","217","113","251","121","0","22","85","70","43","45",
"0500000US46085","Lyman County, South Dakota","3869","*****","3843","20","3140","119","678","115","19","16","430","91","34","19","195","71","25","17","0","9","10","11","15","12","26","20","25","20","2","3","18","19","0","9","0","9","3","4","2","3","1","2","0","9","1","2","0","9","0","9","0","9","0","9",
"0500000US46087","McCook County, South Dakota","5511","*****","5363","70","4298","146","1059","122","15","11","676","94","125","61","243","82","6","6","0","13","0","13","6","6","148","70","83","66","0","13","0","13","4","9","0","13","55","36","24","57","65","27","3","4","3","5","0","13","0","13","58","28","1","3",
"0500000US46089","McPherson County, South Dakota","2364","168","2351","195","1652","197","685","129","20","15","403","112","81","66","181","98","14","14","0","9","0","9","14","14","13","42","13","42","3","4","10","41","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9",
"0500000US46091","Marshall County, South Dakota","4895","*****","4678","73","3370","180","1282","154","30","21","812","119","137","64","303","107","26","18","1","2","0","9","25","18","217","73","13","13","13","13","0","9","0","9","0","9","0","9","0","9","204","72","0","9","4","6","1","4","0","9","184","72","15","15",
"0500000US46093","Meade County, South Dakota","27424","*****","26933","149","15765","672","10800","663","706","176","5014","594","1628","253","3452","506","368","140","93","80","15","18","260","120","491","149","278","141","148","100","49","42","46","79","0","17","22","19","13","21","213","96","27","32","141","81","13","20","0","17","14","22","18","22",
"0500000US46095","Mellette County, South Dakota","2055","*****","2049","9","1683","90","366","89","19","18","257","68","23","17","67","37","0","9","0","9","0","9","0","9","6","9","6","9","3","5","0","9","0","9","0","9","0","9","3","5","0","9","0","9","0","9","0","9","0","9","0","9","0","9",
"0500000US46097","Miner County, South Dakota","2229","*****","2189","30","1679","89","508","77","36","34","319","65","57","30","96","43","2","3","0","9","0","9","2","3","40","30","14","12","0","9","5","8","0","9","0","9","8","9","1","3","26","27","14","21","7","10","0","9","0","9","5","8","0","9",
"0500000US46099","Minnehaha County, South Dakota","186749","*****","173263","900","112934","1726","59153","1787","2570","427","41203","1305","5759","643","9621","787","1176","279","232","159","9","12","935","208","13486","900","5110","606","832","215","1406","245","1808","476","44","38","934","209","86","47","8376","896","732","230","2358","634","3296","589","32","27","1845","307","113","70",
"0500000US46101","Moody County, South Dakota","6506","*****","6319","41","4458","202","1817","217","50","24","1290","206","275","86","202","66","44","24","0","13","0","13","44","24","187","41","102","59","0","13","87","53","0","13","0","13","3","5","12","27","85","60","1","2","65","53","0","13","0","13","19","22","0","13",
"0500000US46102","Oglala Lakota County, South Dakota","14335","*****","14288","40","12143","306","2116","304","70","53","1355","255","77","47","614","162","29","35","0","15","0","15","29","35","47","40","27","32","17","28","0","15","0","15","0","15","10","17","0","15","20","24","20","24","0","15","0","15","0","15","0","15","0","15",
"0500000US46103","Pennington County, South Dakota","109294","*****","106559","390","63337","1196","41719","1164","2596","389","18889","981","6036","754","14198","900","1503","301","72","57","42","42","1389","292","2735","390","1373","230","480","171","585","128","117","87","0","22","113","74","78","60","1362","311","106","57","631","140","48","43","0","22","521","241","56","46",
"0500000US46105","Perkins County, South Dakota","2907","95","2886","96","1185","105","1688","133","38","21","1335","131","72","38","243","53","13","12","0","9","0","9","13","12","21","21","10","14","2","4","8","13","0","9","0","9","0","9","0","9","11","15","0","9","0","9","0","9","0","9","11","15","0","9",
"0500000US46107","Potter County, South Dakota","2326","104","2273","109","1799","121","469","104","29","23","204","62","92","61","144","50","5","7","0","9","0","9","5","7","53","30","28","24","6","8","22","18","0","9","0","9","0","9","0","9","25","21","0","9","11","12","0","9","0","9","14","17","0","9",
"0500000US46109","Roberts County, South Dakota","10285","*****","10162","58","6923","206","3198","188","120","46","2450","170","173","52","455","96","41","33","23","25","0","15","18","21","123","58","39","32","0","15","10","12","0","15","0","15","29","29","0","15","84","51","7","9","1","2","0","15","0","15","62","43","14","19",
"0500000US46111","Sanborn County, South Dakota","2388","*****","2363","15","1888","80","470","82","13","12","276","69","39","19","142","42","5","5","2","3","0","9","3","4","25","15","10","10","0","9","10","10","0","9","0","9","0","9","0","9","15","13","0","9","0","9","0","9","0","9","15","13","0","9",
"0500000US46115","Spink County, South Dakota","6543","*****","6492","32","4906","202","1577","199","38","27","890","149","146","58","503","99","9","11","0","13","0","13","9","11","51","32","39","29","15","13","0","13","0","13","3","6","18","24","3","5","12","10","0","13","0","13","6","6","0","13","4","8","2","3",
"0500000US46117","Stanley County, South Dakota","2997","*****","2984","21","2382","114","583","109","31","27","319","81","109","57","124","60","19","28","0","9","0","9","19","28","13","21","13","21","13","21","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9",
"0500000US46119","Sully County, South Dakota","1331","104","1331","104","1061","106","260","51","15","14","150","38","41","23","54","28","10","11","0","9","0","9","10","11","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9",
"0500000US46121","Todd County, South Dakota","10146","*****","9949","25","7612","226","2305","224","79","47","1456","213","180","66","590","133","32","25","0","15","0","15","32","25","197","25","35","25","13","18","3","9","2","3","0","15","17","17","0","15","162","22","11","16","151","15","0","15","0","15","0","15","0","15",
"0500000US46123","Tripp County, South Dakota","5468","*****","5410","40","4195","218","1212","218","23","28","826","166","151","82","212","96","3","8","0","13","0","13","3","8","58","40","18","17","11","12","7","13","0","13","0","13","0","13","0","13","40","35","16","24","14","21","0","13","0","13","10","16","0","13",
"0500000US46125","Turner County, South Dakota","8264","*****","8201","30","6317","172","1862","172","99","33","1187","118","184","46","392","94","22","15","0","13","0","13","22","15","63","30","16","14","11","13","0","13","0","13","0","13","5","7","0","13","47","25","15","10","0","13","0","13","0","13","30","23","2","3",
"0500000US46127","Union County, South Dakota","15177","*****","14784","168","4258","355","10477","373","159","70","8987","361","597","150","734","197","49","40","0","15","0","15","49","40","393","168","133","69","46","40","43","36","6","14","0","15","38","49","0","15","260","157","3","5","76","54","0","15","0","15","19","20","162","150",
"0500000US46129","Walworth County, South Dakota","5510","*****","5339","114","3378","269","1932","282","65","50","1416","231","162","94","289","104","29","47","0","13","0","13","29","47","171","114","22","17","13","17","0","13","0","13","0","13","0","13","9","14","149","115","0","13","75","106","0","13","0","13","74","44","0","13",
"0500000US46135","Yankton County, South Dakota","22717","*****","22346","150","15129","476","7111","486","291","157","5037","434","701","185","1082","215","106","59","14","18","0","17","92","56","371","150","206","90","25","24","17","20","34","36","0","17","112","77","18","40","165","119","7","10","23","28","28","28","0","17","103","125","4","6",
"0500000US46137","Ziebach County, South Dakota","2814","*****","2790","17","2472","55","315","48","39","34","148","34","14","10","114","42","3","3","0","9","0","9","3","3","24","17","11","7","6","6","3","4","0","9","0","9","2","3","0","9","13","12","0","9","10","12","0","9","0","9","3","4","0","9",
"0500000US47001","Anderson County, Tennessee","75775","*****","73142","294","49171","1119","23558","1104","3017","416","7551","701","10723","697","2267","278","413","146","15","22","16","27","382","138","2633","294","1102","204","312","98","419","102","104","96","0","29","232","106","35","35","1531","266","171","92","473","133","36","35","1","3","830","231","20","17",
"0500000US47003","Bedford County, Tennessee","47558","*****","44516","384","30762","903","13459","936","1242","306","4284","498","6093","695","1840","354","295","119","39","41","0","26","256","108","3042","384","713","203","111","71","121","140","20","30","0","26","461","142","0","26","2329","413","43","41","56","61","422","226","41","51","1577","282","30","33",
"0500000US47005","Benton County, Tennessee","16112","*****","15931","115","10463","421","5443","414","459","140","2441","272","2038","294","505","150","25","30","0","19","0","19","25","30","181","115","129","100","15","14","8","15","0","19","0","19","89","98","17","17","52","50","15","20","0","19","0","19","0","19","29","45","8","13",
"0500000US47007","Bledsoe County, Tennessee","14602","*****","14223","136","10207","524","4016","504","403","112","1433","335","1959","307","221","85","0","19","0","19","0","19","0","19","379","136","48","48","34","35","8","30","0","19","0","19","3","5","3","13","331","126","0","19","8","13","0","19","0","19","316","124","7","10",
"0500000US47009","Blount County, Tennessee","128443","*****","124723","499","79091","1509","44746","1662","6249","715","13159","1040","21338","1169","4000","499","886","256","82","59","15","18","789","255","3720","499","1397","354","532","271","362","116","97","84","45","33","294","127","67","47","2323","337","400","164","565","162","51","51","8","12","1277","233","22","35",
"0500000US47011","Bradley County, Tennessee","104557","*****","98487","740","60133","1380","37338","1517","3418","511","10234","900","20693","1166","2993","564","1016","290","299","196","60","62","657","178","6070","740","1930","359","702","269","419","160","105","66","0","29","678","200","26","27","4140","714","527","220","1118","597","201","128","25","43","2162","343","107","72",
"0500000US47013","Campbell County, Tennessee","39687","*****","39401","118","27544","682","11729","660","421","161","5062","566","5487","487","759","224","128","66","12","20","0","26","116","64","286","118","136","80","56","63","33","34","0","26","0","26","37","32","10","15","150","77","22","26","52","37","0","26","0","26","76","58","0","26",
"0500000US47015","Cannon County, Tennessee","13976","*****","13696","106","9913","410","3660","428","464","182","1146","226","1787","253","263","136","123","57","9","18","0","19","114","56","280","106","69","47","26","26","6","9","12","20","0","19","12","22","13","20","211","99","34","37","0","19","46","39","0","19","112","71","19","21",
"0500000US47017","Carroll County, Tennessee","28018","*****","27771","76","20336","538","7173","534","565","181","2625","299","2942","367","1041","266","262","122","19","18","24","38","219","109","247","76","115","47","37","32","48","29","0","23","0","23","30","22","0","23","132","68","14","22","14","15","0","23","0","23","76","60","28","34",
"0500000US47019","Carter County, Tennessee","56391","*****","55816","128","37218","800","18380","798","2156","363","3249","431","11628","758","1347","253","218","95","0","29","11","18","207","94","575","128","289","95","37","23","62","52","15","28","6","9","138","70","31","36","286","118","47","34","82","68","20","25","0","29","137","73","0","29",
"0500000US47021","Cheatham County, Tennessee","39929","*****","38959","280","27156","791","11680","791","1324","273","3857","480","5240","497","1259","226","123","55","0","26","0","26","123","55","970","280","479","185","140","98","228","124","14","17","0","26","97","71","0","26","491","206","32","39","25","34","0","26","4","7","430","199","0","26",
"0500000US47023","Chester County, Tennessee","17150","*****","16876","148","11844","536","4896","531","208","124","1721","275","2543","377","424","155","136","98","0","19","0","19","136","98","274","148","115","106","91","104","17","20","0","19","0","19","0","19","7","13","159","101","35","50","49","42","16","21","0","19","43","61","16","24",
