"GEO_ID","NAME","B05002_001E","B05002_001M","B05002_002E","B05002_002M","B05002_003E","B05002_003M","B05002_004E","B05002_004M","B05002_005E","B05002_005M","B05002_006E","B05002_006M","B05002_007E","B05002_007M","B05002_008E","B05002_008M","B05002_009E","B05002_009M","B05002_010E","B05002_010M","B05002_011E","B05002_011M","B05002_012E","B05002_012M","B05002_013E","B05002_013M","B05002_014E","B05002_014M","B05002_015E","B05002_015M","B05002_016E","B05002_016M","B05002_017E","B05002_017M","B05002_018E","B05002_018M","B05002_019E","B05002_019M","B05002_020E","B05002_020M","B05002_021E","B05002_021M","B05002_022E","B05002_022M","B05002_023E","B05002_023M","B05002_024E","B05002_024M","B05002_025E","B05002_025M","B05002_026E","B05002_026M","B05002_027E","B05002_027M",
"0500000US45077","Pickens County, South Carolina","120722","*****","116123","525","74685","1418","40414","1279","9833","871","6509","662","21545","1141","2527","347","1024","225","138","103","62","45","824","200","4599","525","1356","298","325","115","427","118","184","171","39","37","285","111","96","54","3243","431","369","170","1397","261","159","123","53","80","1153","248","112","73",
"0500000US45079","Richland County, South Carolina","401743","*****","380573","1264","227975","3140","144342","3207","35296","1885","24040","1705","71407","2346","13599","1212","8256","724","1403","306","378","165","6475","675","21170","1264","9451","994","2337","435","3504","339","1077","806","84","68","2114","409","335","171","11719","936","1488","324","4501","612","713","226","66","45","4666","590","285","151",
"0500000US45081","Saluda County, South Carolina","20113","*****","18290","125","14942","385","3195","345","406","130","591","145","1900","302","298","113","153","89","63","48","0","22","90","71","1823","125","227","135","42","58","0","22","0","22","0","22","165","113","20","31","1596","178","10","15","0","22","0","22","0","22","1586","175","0","22",
"0500000US45083","Spartanburg County, South Carolina","294229","*****","275541","1108","188569","2689","84457","2472","18095","1064","15846","1099","43777","1585","6739","751","2515","388","476","233","96","75","1943","300","18688","1108","8138","864","2665","628","2874","322","186","107","0","28","2230","447","183","73","10550","790","1848","392","1283","288","72","53","35","34","7070","650","242","107",
"0500000US45085","Sumter County, South Carolina","107682","*****","103994","441","70842","1153","31385","1139","7968","733","5319","502","14456","892","3642","616","1767","305","117","85","0","28","1650","303","3688","441","1490","249","299","111","648","134","63","52","0","28","445","176","35","33","2198","359","311","131","447","182","46","37","12","24","1344","313","38","41",
"0500000US45087","Union County, South Carolina","27928","*****","27798","76","23511","401","4235","390","949","193","558","184","2467","293","261","93","52","59","36","58","0","22","16","17","130","76","52","42","17","23","0","22","0","22","0","22","35","34","0","22","78","57","34","38","0","22","0","22","0","22","29","33","15","21",
"0500000US45089","Williamsburg County, South Carolina","32816","*****","32272","154","27405","493","4549","505","1571","298","267","111","2564","325","147","69","318","125","94","50","65","52","159","100","544","154","226","104","8","12","14","32","73","83","0","25","131","92","0","25","318","127","0","25","116","102","0","25","0","25","191","69","11","12",
"0500000US45091","York County, South Carolina","245606","*****","233839","1056","98168","2128","133068","2355","29223","1384","19897","1189","76731","1936","7217","816","2603","422","629","183","92","61","1882","378","11767","1056","5456","529","903","280","2160","321","403","157","0","28","1518","342","472","173","6311","993","1093","275","1107","293","100","65","59","48","3680","767","272","138",
"0500000US46003","Aurora County, South Dakota","2732","*****","2613","32","2168","81","435","75","36","18","249","51","49","20","101","37","10","10","0","9","0","9","10","10","119","32","22","19","1","2","6","10","3","7","0","9","12","15","0","9","97","24","6","9","0","9","2","3","0","9","86","22","3","5",
"0500000US46005","Beadle County, South Dakota","18155","*****","16184","222","11921","538","4091","551","251","182","2090","380","768","296","982","258","172","142","86","90","0","15","86","110","1971","222","180","132","0","15","129","126","1","2","0","15","37","38","13","18","1791","241","0","15","1137","201","0","15","0","15","654","164","0","15",
"0500000US46007","Bennett County, South Dakota","3445","*****","3436","10","2604","95","832","94","10","10","601","86","53","25","168","42","0","9","0","9","0","9","0","9","9","10","2","3","0","9","0","9","0","9","0","9","2","3","0","9","7","9","0","9","2","3","0","9","0","9","0","9","5","7",
"0500000US46009","Bon Homme County, South Dakota","7001","*****","6862","52","5048","157","1783","143","45","24","1038","114","340","66","360","78","31","18","0","13","0","13","31","18","139","52","83","46","12","16","64","43","0","13","0","13","0","13","7","10","56","37","5","6","0","13","12","19","0","13","39","32","0","13",
"0500000US46011","Brookings County, South Dakota","33435","*****","31499","305","19753","656","11660","658","320","127","9001","547","739","171","1600","277","86","48","6","13","0","20","80","46","1936","305","415","122","31","29","302","112","41","35","0","20","28","32","13","17","1521","299","83","56","578","153","330","199","2","5","456","132","72","64",
"0500000US46013","Brown County, South Dakota","38430","*****","36993","279","26170","712","10626","778","423","197","6769","672","1040","231","2394","335","197","116","17","25","0","20","180","112","1437","279","380","152","31","31","113","98","81","93","0","20","153","111","2","3","1057","267","68","59","591","132","112","165","0","20","263","130","23","21",
"0500000US46015","Brule County, South Dakota","5312","*****","5279","26","4202","151","1040","148","59","34","622","117","71","31","288","79","37","42","0","13","0","13","37","42","33","26","8","9","2","3","0","13","0","13","0","13","0","13","6","8","25","24","21","23","0","13","0","13","0","13","4","7","0","13",
"0500000US46017","Buffalo County, South Dakota","2052","*****","2052","9","1864","65","164","45","5","7","81","32","16","13","62","28","24","33","0","9","24","33","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9",
"0500000US46019","Butte County, South Dakota","10268","*****","10203","44","6528","441","3667","440","246","127","1437","275","528","170","1456","338","8","12","0","15","0","15","8","12","65","44","16","19","7","10","0","15","9","17","0","15","0","15","0","15","49","42","14","23","0","15","4","5","0","15","13","20","18","24",
"0500000US46021","Campbell County, South Dakota","1553","129","1541","128","971","110","568","113","4","4","449","100","24","16","91","66","2","3","0","9","0","9","2","3","12","9","4","5","1","2","3","4","0","9","0","9","0","9","0","9","8","7","4","5","0","9","0","9","0","9","0","9","4","5",
"0500000US46023","Charles Mix County, South Dakota","9277","*****","9240","18","7363","155","1849","153","71","55","1103","156","269","64","406","97","28","19","10","14","0","13","18","12","37","18","31","18","0","13","13","14","0","13","0","13","8","7","10","10","6","6","0","13","3","5","2","4","0","13","1","2","0","13",
"0500000US46025","Clark County, South Dakota","3639","*****","3542","82","2734","184","795","141","24","16","456","133","115","39","200","75","13","14","0","9","0","9","13","14","97","82","7","8","0","9","0","9","2","3","0","9","1","6","4","5","90","82","2","5","20","45","45","104","0","9","21","56","2","6",
"0500000US46027","Clay County, South Dakota","14029","*****","13546","149","7025","393","6433","398","368","123","4324","380","582","152","1159","238","88","51","2","5","10","16","76","47","483","149","142","64","58","50","46","43","10","16","0","15","28","33","0","15","341","124","19","23","264","116","37","50","0","15","21","24","0","15",
"0500000US46029","Codington County, South Dakota","27886","*****","27519","104","20411","528","6998","523","172","69","4956","424","647","184","1223","225","110","70","0","17","0","17","110","70","367","104","255","107","53","53","128","86","0","17","0","17","74","59","0","17","112","77","3","6","68","73","0","17","0","17","41","27","0","17",
"0500000US46031","Corson County, South Dakota","4170","*****","4154","12","1612","120","2542","119","24","15","2266","108","46","17","206","50","0","9","0","9","0","9","0","9","16","12","4","3","2","3","2","2","0","9","0","9","0","9","0","9","12","12","3","4","9","11","0","9","0","9","0","9","0","9",
"0500000US46033","Custer County, South Dakota","8447","*****","8255","122","3797","321","4443","320","252","91","2259","247","492","140","1440","269","15","22","0","13","0","13","15","22","192","122","110","75","68","67","42","33","0","13","0","13","0","13","0","13","82","63","29","33","3","6","3","8","0","13","47","51","0","13",
"0500000US46035","Davison County, South Dakota","19824","*****","19484","158","14664","511","4751","503","403","200","2856","420","425","221","1067","245","69","55","0","15","0","15","69","55","340","158","143","101","11","17","15","28","0","15","0","15","88","92","29","32","197","160","0","15","6","12","0","15","12","22","179","163","0","15",
"0500000US46037","Day County, South Dakota","5588","*****","5546","31","4433","140","1096","127","21","12","758","116","95","46","222","60","17","15","0","13","0","13","17","15","42","31","5","6","5","6","0","13","0","13","0","13","0","13","0","13","37","33","3","4","26","29","0","13","8","9","0","13","0","13",
"0500000US46039","Deuel County, South Dakota","4309","*****","4293","15","2795","138","1491","132","20","15","1287","128","86","43","98","34","7","10","0","9","0","9","7","10","16","15","0","9","0","9","0","9","0","9","0","9","0","9","0","9","16","15","12","15","0","9","0","9","0","9","2","3","2","3",
"0500000US46041","Dewey County, South Dakota","5652","*****","5638","10","4859","100","748","84","15","9","496","68","66","26","171","44","31","34","0","13","0","13","31","34","14","10","8","8","5","6","0","13","3","5","0","13","0","13","0","13","6","8","0","13","3","6","3","5","0","13","0","13","0","13",
"0500000US46043","Douglas County, South Dakota","2961","*****","2936","21","2318","87","602","83","38","23","403","69","56","23","105","41","16","10","0","9","0","9","16","10","25","21","4","4","2","3","0","9","0","9","0","9","0","9","2","3","21","21","19","20","1","3","0","9","0","9","0","9","1","2",
"0500000US46045","Edmunds County, South Dakota","4000","*****","3959","27","3163","191","796","192","35","26","512","185","119","51","130","52","0","9","0","9","0","9","0","9","41","27","16","13","1","2","12","9","0","9","0","9","3","7","0","9","25","23","0","9","0","9","8","12","0","9","7","17","10","15",
"0500000US46047","Fall River County, South Dakota","6874","*****","6738","74","3317","297","3402","299","113","44","1748","286","312","124","1229","194","19","25","0","13","0","13","19","25","136","74","66","66","19","22","36","60","11","17","0","13","0","13","0","13","70","54","14","19","22","37","19","44","0","13","15","16","0","13",
"0500000US46049","Faulk County, South Dakota","2354","*****","2350","5","1882","100","468","99","14","12","326","87","68","38","60","28","0","9","0","9","0","9","0","9","4","5","2","3","0","9","2","3","0","9","0","9","0","9","0","9","2","3","0","9","2","3","0","9","0","9","0","9","0","9",
"0500000US46051","Grant County, South Dakota","7195","*****","6917","92","4165","266","2745","248","52","35","2397","259","138","74","158","86","7","8","0","13","0","13","7","8","278","92","9","15","7","15","0","13","0","13","0","13","0","13","2","3","269","94","13","17","0","13","29","67","0","13","198","40","29","42",
"0500000US46053","Gregory County, South Dakota","4217","*****","4187","19","3274","106","899","104","17","14","642","99","75","29","165","46","14","9","0","9","0","9","14","9","30","19","25","18","1","3","8","7","0","9","0","9","16","15","0","9","5","6","5","6","0","9","0","9","0","9","0","9","0","9",
"0500000US46055","Haakon County, South Dakota","2073","85","2073","85","1740","117","327","86","7","7","145","52","85","61","90","40","6","6","0","9","0","9","6","6","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9",
"0500000US46057","Hamlin County, South Dakota","5995","*****","5832","45","4332","174","1477","169","128","70","804","120","140","55","405","98","23","16","0","13","0","13","23","16","163","45","60","25","15","11","20","13","0","13","0","13","14","10","11","10","103","35","1","3","0","13","0","13","0","13","102","34","0","13",
"0500000US46059","Hand County, South Dakota","3311","112","3304","112","2677","126","618","108","27","24","356","71","66","41","169","61","9","11","0","9","0","9","9","11","7","8","7","8","0","9","2","4","0","9","0","9","0","9","5","8","0","9","0","9","0","9","0","9","0","9","0","9","0","9",
"0500000US46061","Hanson County, South Dakota","3390","*****","3388","5","2647","128","728","129","66","36","236","74","182","139","244","146","13","15","0","9","9","11","4","7","2","5","2","5","1","3","0","9","0","9","0","9","0","9","1","3","0","9","0","9","0","9","0","9","0","9","0","9","0","9",
"0500000US46063","Harding County, South Dakota","1277","117","1266","116","620","89","637","90","18","12","484","89","20","13","115","43","9","9","0","9","0","9","9","9","11","11","4","7","0","9","4","7","0","9","0","9","0","9","0","9","7","10","3","4","0","9","4","9","0","9","0","9","0","9",
"0500000US46065","Hughes County, South Dakota","17518","*****","17303","106","12222","494","5047","476","360","121","2842","365","689","181","1156","257","34","37","0","15","0","15","34","37","215","106","63","47","30","38","0","15","0","15","0","15","15","19","18","26","152","86","0","15","70","74","0","15","0","15","71","39","11","18",
"0500000US46067","Hutchinson County, South Dakota","7264","*****","7186","57","5733","182","1445","166","115","80","818","122","172","71","340","107","8","8","0","13","0","13","8","8","78","57","5","5","2","3","1","3","2","4","0","13","0","13","0","13","73","55","8","8","0","13","29","65","0","13","29","32","7","7",
"0500000US46069","Hyde County, South Dakota","1440","112","1428","111","1137","100","264","57","14","11","117","36","53","26","80","38","27","27","0","9","0","9","27","27","12","11","9","10","1","4","0","9","0","9","8","10","0","9","0","9","3","4","3","4","0","9","0","9","0","9","0","9","0","9",
"0500000US46071","Jackson County, South Dakota","3268","*****","3203","59","2565","118","638","116","37","24","378","91","86","45","137","47","0","9","0","9","0","9","0","9","65","59","15","19","0","9","15","19","0","9","0","9","0","9","0","9","50","56","0","9","0","9","7","15","0","9","43","53","0","9",
"0500000US46073","Jerauld County, South Dakota","2029","*****","1970","39","1551","80","414","79","19","21","252","56","43","21","100","41","5","7","0","9","0","9","5","7","59","39","18","20","3","5","0","9","0","9","0","9","1","2","14","20","41","34","0","9","0","9","20","29","0","9","21","16","0","9",
"0500000US46075","Jones County, South Dakota","767","85","765","86","596","71","164","40","0","9","111","34","14","12","39","22","5","9","0","9","0","9","5","9","2","3","0","9","0","9","0","9","0","9","0","9","0","9","0","9","2","3","2","3","0","9","0","9","0","9","0","9","0","9",
"0500000US46077","Kingsbury County, South Dakota","5070","*****","4961","38","3921","113","1037","102","39","19","698","93","103","37","197","61","3","4","0","13","0","13","3","4","109","38","66","35","7","8","49","30","0","13","0","13","10","11","0","13","43","30","3","6","19","20","0","13","9","13","9","10","3","6",
"0500000US46079","Lake County, South Dakota","12331","*****","12239","59","9004","434","3186","429","277","175","1988","277","285","140","636","211","49","34","0","15","0","15","49","34","92","59","28","22","6","14","22","25","0","15","0","15","0","15","0","15","64","44","17","24","24","21","0","15","0","15","16","20","7","14",
"0500000US46081","Lawrence County, South Dakota","24859","*****","24133","163","13870","736","10047","724","285","90","5101","576","960","238","3701","466","216","121","0","17","0","17","216","121","726","163","350","124","181","105","69","51","59","64","0","17","0","17","41","43","376","120","45","41","180","58","52","39","23","38","45","52","31","32",
"0500000US46083","Lincoln County, South Dakota","51396","*****","50264","259","33393","900","16738","918","593","174","12175","636","1678","313","2292","526","133","79","0","22","15","29","118","69","1132","259","722","194","191","141","257","89","164","115","0","22","84","66","26","27","410","181","63","54","81","59","137","106","0","22","103","81","26","34",
"0500000US46085","Lyman County, South Dakota","3855","*****","3813","27","3162","100","640","93","27","24","397","72","55","46","161","44","11","11","0","9","0","9","11","11","42","27","42","27","2","4","35","26","0","9","0","9","2","4","3","4","0","9","0","9","0","9","0","9","0","9","0","9","0","9",
"0500000US46087","McCook County, South Dakota","5616","*****","5516","61","4463","129","1012","134","40","21","661","92","129","77","182","74","41","32","0","13","0","13","41","32","100","61","28","48","0","13","0","13","3","6","0","13","5","6","20","47","72","37","3","5","4","4","0","13","0","13","62","37","3","4",
"0500000US46089","McPherson County, South Dakota","2252","129","2231","131","1475","150","751","150","42","56","396","184","143","123","170","76","5","9","0","9","0","9","5","9","21","17","21","17","4","5","17","16","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9",
"0500000US46091","Marshall County, South Dakota","4743","*****","4518","95","3306","195","1199","191","39","47","881","140","120","58","159","80","13","9","1","2","0","9","12","9","225","95","39","60","36","60","0","9","0","9","0","9","3","5","0","9","186","76","0","9","2","4","0","9","0","9","169","73","15","16",
"0500000US46093","Meade County, South Dakota","26840","*****","26398","153","15596","627","10388","643","939","243","4429","514","1778","318","3242","429","414","129","98","91","22","35","294","98","442","153","245","110","124","79","47","36","0","17","0","17","52","46","22","24","197","102","24","26","130","79","0","17","0","17","39","48","4","6",
"0500000US46095","Mellette County, South Dakota","2083","*****","2072","10","1720","74","352","74","22","17","214","43","30","24","86","43","0","9","0","9","0","9","0","9","11","10","6","6","3","5","0","9","0","9","0","9","0","9","3","4","5","7","5","7","0","9","0","9","0","9","0","9","0","9",
"0500000US46097","Miner County, South Dakota","2299","*****","2255","33","1783","108","472","90","42","40","323","78","57","27","50","22","0","9","0","9","0","9","0","9","44","33","13","11","3","5","0","9","0","9","0","9","8","9","2","3","31","31","15","21","6","10","0","9","0","9","10","14","0","9",
"0500000US46099","Minnehaha County, South Dakota","182014","*****","170422","915","111264","1514","58073","1575","2450","411","40173","1395","5923","566","9527","834","1085","243","123","107","19","17","943","192","11592","915","4224","470","858","223","1190","279","1295","304","10","15","793","197","78","51","7368","866","584","182","2197","480","2534","513","15","19","1936","321","102","91",
"0500000US46101","Moody County, South Dakota","6445","*****","6193","139","4534","190","1638","170","32","21","1198","159","144","67","264","74","21","20","0","13","0","13","21","20","252","139","56","64","5","8","26","29","0","13","0","13","0","13","25","58","196","127","1","2","93","29","56","130","0","13","46","32","0","13",
"0500000US46102","Oglala Lakota County, South Dakota","14263","*****","14231","31","12212","268","1997","261","41","40","1222","204","66","64","668","186","22","26","13","21","0","15","9","15","32","31","20","24","11","21","0","15","0","15","0","15","9","14","0","15","12","17","12","17","0","15","0","15","0","15","0","15","0","15",
"0500000US46103","Pennington County, South Dakota","107298","*****","104998","318","61501","1342","42027","1294","2908","379","19044","881","6646","606","13429","814","1470","288","73","68","3","5","1394","280","2300","318","1171","227","414","145","491","122","93","60","12","18","43","43","118","79","1129","245","290","143","398","132","76","52","10","16","306","134","49","38",
"0500000US46105","Perkins County, South Dakota","3019","117","2996","115","1331","120","1647","135","41","22","1205","135","114","49","287","67","18","16","0","9","0","9","18","16","23","17","14","15","3","4","8","13","0","9","0","9","3","5","0","9","9","9","2","4","0","9","0","9","0","9","4","6","3","4",
"0500000US46107","Potter County, South Dakota","2306","100","2293","100","1697","122","592","107","13","11","275","58","155","84","149","42","4","6","0","9","0","9","4","6","13","9","2","3","0","9","2","3","0","9","0","9","0","9","0","9","11","9","0","9","3","5","8","7","0","9","0","9","0","9",
"0500000US46109","Roberts County, South Dakota","10294","*****","10207","61","6941","186","3234","200","50","21","2568","182","252","88","364","76","32","22","2","4","0","15","30","23","87","61","27","19","9","13","4","6","0","15","0","15","14","12","0","15","60","60","5","7","0","15","22","51","0","15","19","21","14","20",
"0500000US46111","Sanborn County, South Dakota","2349","*****","2320","20","1849","80","464","77","31","19","288","63","73","31","72","22","7","9","0","9","0","9","7","9","29","20","5","8","0","9","5","8","0","9","0","9","0","9","0","9","24","18","0","9","0","9","0","9","0","9","24","18","0","9",
"0500000US46115","Spink County, South Dakota","6539","*****","6505","18","4913","188","1582","183","59","36","884","129","229","88","410","94","10","12","0","13","0","13","10","12","34","18","29","16","16","12","0","13","0","13","4","7","9","14","0","13","5","5","0","13","0","13","0","13","0","13","4","5","1","2",
"0500000US46117","Stanley County, South Dakota","2964","*****","2931","35","2392","117","539","120","43","36","325","89","66","41","105","50","0","9","0","9","0","9","0","9","33","35","33","35","18","28","0","9","0","9","0","9","15","22","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9",
"0500000US46119","Sully County, South Dakota","1456","100","1443","101","1178","104","257","67","15","14","143","51","46","25","53","34","8","9","0","9","0","9","8","9","13","19","0","9","0","9","0","9","0","9","0","9","0","9","0","9","13","19","0","9","0","9","13","19","0","9","0","9","0","9",
"0500000US46121","Todd County, South Dakota","10019","*****","9830","149","7636","247","2176","211","75","40","1450","188","135","51","516","101","18","16","0","15","0","15","18","16","189","149","62","40","6","9","51","39","1","2","0","15","4","6","0","15","127","145","7","10","118","145","0","15","0","15","2","3","0","15",
"0500000US46123","Tripp County, South Dakota","5475","*****","5417","50","4030","227","1384","220","22","21","912","175","140","64","310","136","3","4","0","13","0","13","3","4","58","50","46","47","11","15","7","11","0","13","0","13","28","47","0","13","12","15","3","4","0","13","0","13","0","13","9","14","0","13",
"0500000US46125","Turner County, South Dakota","8289","*****","8233","30","6420","165","1783","157","83","29","1236","123","164","44","300","81","30","22","0","13","0","13","30","22","56","30","14","15","14","15","0","13","0","13","0","13","0","13","0","13","42","24","13","11","2","4","0","13","0","13","25","21","2","3",
"0500000US46127","Union County, South Dakota","14842","*****","14455","160","4126","326","10268","373","173","84","8895","392","531","146","669","183","61","43","4","6","0","15","57","42","387","160","171","70","46","42","75","60","6","14","0","15","44","35","0","15","216","152","7","7","50","48","0","15","0","15","32","28","127","133",
"0500000US46129","Walworth County, South Dakota","5538","*****","5313","148","3423","215","1868","224","75","49","1370","206","107","48","316","102","22","41","0","13","0","13","22","41","225","148","42","39","15","21","11","18","0","13","12","22","0","13","4","8","183","151","6","13","144","148","0","13","0","13","33","26","0","13",
"0500000US46135","Yankton County, South Dakota","22649","*****","22204","148","15076","486","6978","472","379","170","4987","433","590","132","1022","196","150","86","20","18","0","17","130","84","445","148","244","98","75","48","65","44","42","46","0","17","49","33","13","31","201","98","2","4","56","45","64","46","0","17","75","101","4","5",
"0500000US46137","Ziebach County, South Dakota","2818","*****","2788","20","2431","56","355","50","14","9","162","40","34","18","145","45","2","5","0","9","0","9","2","5","30","20","18","10","5","6","8","10","0","9","0","9","5","6","0","9","12","12","0","9","12","12","0","9","0","9","0","9","0","9",
"0500000US47001","Anderson County, Tennessee","75545","*****","73239","315","49281","1028","23501","961","3251","452","7740","566","10039","632","2471","405","457","175","93","121","19","26","345","112","2306","315","880","192","342","130","349","102","21","36","0","28","157","72","11","14","1426","284","143","77","610","125","13","19","4","6","643","255","13","14",
"0500000US47003","Bedford County, Tennessee","46331","*****","43193","295","30243","924","12697","929","1060","234","3845","442","6357","755","1435","315","253","126","48","59","0","25","205","102","3138","295","594","224","54","41","142","146","39","59","0","25","353","153","6","11","2544","290","8","13","62","56","204","157","97","102","2138","268","35","33",
"0500000US47005","Benton County, Tennessee","16173","*****","15880","136","10280","385","5546","353","328","108","2856","286","2008","304","354","117","54","36","0","19","0","19","54","36","293","136","88","62","18","16","46","57","0","19","0","19","4","7","20","20","205","128","23","26","0","19","0","19","0","19","168","121","14","16",
"0500000US47007","Bledsoe County, Tennessee","14073","*****","13879","59","9595","528","4263","525","491","169","1405","307","2119","348","248","90","21","32","0","19","0","19","21","32","194","59","42","41","42","41","0","19","0","19","0","19","0","19","0","19","152","40","3","5","0","19","0","19","0","19","144","39","5","9",
"0500000US47009","Blount County, Tennessee","126192","*****","122392","490","77049","1464","44448","1350","6697","710","12327","1003","21722","1099","3702","483","895","206","76","57","31","32","788","200","3800","490","1542","335","517","272","583","173","111","77","38","36","251","140","42","41","2258","435","380","164","316","161","127","123","22","26","1383","315","30","23",
"0500000US47011","Bradley County, Tennessee","102860","*****","97544","555","60095","1545","36522","1588","3926","482","9618","940","20111","1141","2867","523","927","259","173","120","104","88","650","209","5316","555","1899","315","449","175","600","128","91","69","0","28","743","236","16","22","3417","573","419","188","543","429","105","77","0","28","2203","319","147","91",
"0500000US47013","Campbell County, Tennessee","40008","*****","39848","93","27867","837","11902","825","657","166","5100","561","5649","559","496","142","79","45","15","19","0","25","64","41","160","93","110","81","28","30","68","73","0","25","0","25","4","6","10","16","50","36","9","14","7","14","0","25","0","25","34","32","0","25",
"0500000US47015","Cannon County, Tennessee","13855","*****","13527","111","9658","452","3737","452","578","194","1306","247","1507","288","346","150","132","83","17","25","0","19","115","77","328","111","122","71","41","33","17","22","5","8","0","19","27","47","32","37","206","111","41","37","84","106","26","32","0","19","34","46","21","23",
"0500000US47017","Carroll County, Tennessee","28417","*****","27999","157","21023","548","6806","524","358","126","2905","336","2823","366","720","187","170","96","10","18","7","13","153","92","418","157","151","69","33","34","49","26","0","22","0","22","69","51","0","22","267","146","50","61","27","13","7","10","0","22","179","103","4","7",
"0500000US47019","Carter County, Tennessee","56707","*****","56167","154","38317","795","17545","811","2002","377","3535","513","10816","620","1192","239","305","111","9","14","34","33","262","109","540","154","281","87","69","31","92","67","0","28","0","28","112","55","8","12","259","122","60","35","82","75","37","47","0","28","72","75","8","13",
"0500000US47021","Cheatham County, Tennessee","39575","*****","38832","193","27282","758","11342","725","1493","336","3680","481","4924","574","1245","193","208","84","0","25","0","25","208","84","743","193","400","159","127","76","131","68","32","23","0","25","110","91","0","25","343","130","31","43","18","18","0","25","4","7","290","124","0","25",
"0500000US47023","Chester County, Tennessee","17355","*****","16825","227","11690","601","5019","606","274","134","1954","385","2301","379","490","193","116","100","0","19","0","19","116","100","530","227","218","166","130","152","72","69","7","13","0","19","0","19","9","14","312","119","35","38","93","74","18","23","0","19","141","95","25","27",
"0500000US47025","Claiborne County, Tennessee","31701","*****","31332","131","16019","682","15190","705","391","144","3465","490","10712","613","622","274","123","62","0","25","0","25","123","62","369","131","138","80","16","16","90","65","0","25","0","25","29","34","3","5","231","89","19","16","104","72","3","6","0","25","87","56","18","17",
"0500000US47027","Clay County, Tennessee","7769","*****","7617","94","4918","303","2685","313","126","86","1091","211","1374","222","94","60","14","24","14","24","0","17","0","17","152","94","42","47","0","17","42","47","0","17","0","17","0","17","0","17","110","83","18","22","0","17","0","17","0","17","92","80","0","17",
"0500000US47029","Cocke County, Tennessee","35256","*****","34937","128","23407","886","11343","951","2247","572","3313","563","5417","679","366","117","187","114","37","45","0","25","150","102","319","128","155","92","100","66","47","67","0","25","8","14","0","25","0","25","164","98","21","33","0","25","0","25","0","25","143","97","0","25",
"0500000US47031","Coffee County, Tennessee","53808","*****","52364","176","33389","918","18610","921","1940","375","6638","712","8362","748","1670","376","365","146","17","18","0","28","348","146","1444","176","373","147","32","31","211","105","0","28","0","28","116","73","14","24","1071","196","72","65","151","104","0","28","0","28","840","166","8","15",
"0500000US47033","Crockett County, Tennessee","14558","*****","13965","101","11290","270","2648","280","110","56","947","174","1375","208","216","77","27","21","4","6","0","19","23","20","593","101","137","63","3","4","16","17","8","14","0","19","110","58","0","19","456","98","6","8","9","16","6","10","0","19","430","98","5","8",
"0500000US47035","Cumberland County, Tennessee","57895","*****","56461","235","30037","945","26219","977","3752","493","12233","786","8241","685","1993","329","205","84","14","19","0","28","191","79","1434","235","642","163","284","115","162","89","0","28","0","28","93","77","103","65","792","183","73","51","4","8","6","10","12","19","665","172","32","36",
"0500000US47037","Davidson County, Tennessee","667885","*****","586467","1665","343275","3330","235149","3239","31524","1440","68661","2089","109312","2420","25652","1559","8043","810","1317","299","415","180","6311","705","81418","1665","26321","1195","2732","355","10491","721","7158","864","48","44","5308","594","584","163","55097","1625","2388","358","14051","1031","7044","1017","160","115","30420","1223","1034","214",
"0500000US47039","Decatur County, Tennessee","11703","*****","11520","100","8585","339","2901","349","292","86","923","160","1410","285","276","88","34","25","0","19","0","19","34","25","183","100","37","31","24","28","13","18","0","19","0","19","0","19","0","19","146","96","9","14","8","19","0","19","0","19","129","92","0","19",
"0500000US47041","DeKalb County, Tennessee","19159","*****","18030","331","12664","531","5344","485","883","284","1832","260","2036","359","593","177","22","20","0","19","0","19","22","20","1129","331","315","197","134","143","54","50","0","19","0","19","127","123","0","19","814","258","47","49","54","70","0","19","0","19","713","242","0","19",
"0500000US47043","Dickson County, Tennessee","50926","*****","49911","184","35338","845","14294","861","1944","435","4485","460","6031","513","1834","449","279","102","0","28","3","5","276","102","1015","184","356","101","69","39","86","52","26","41","0","28","148","82","27","47","659","167","106","91","66","43","27","45","0","28","450","142","10","17",
"0500000US47045","Dyer County, Tennessee","37970","*****","37130","182","27458","834","9461","801","641","202","4260","590","3833","589","727","195","211","100","5","8","19","22","187","94","840","182","353","145","50","34","85","59","39","55","0","25","167","100","12","20","487","157","6","14","97","57","10","18","0","25","362","141","12","19",
"0500000US47047","Fayette County, Tennessee","39071","*****","38226","205","28346","498","9569","490","594","135","2287","229","5902","440","786","184","311","145","14","22","0","25","297","137","845","205","533","189","96","68","106","30","28","23","0","25","276","150","27","25","312","145","49","48","48","33","5","11","2","3","177","121","31","39",
"0500000US47049","Fentress County, Tennessee","17936","*****","17753","68","12922","535","4692","533","572","142","2032","384","1808","277","280","124","139","99","0","19","0","19","139","99","183","68","126","71","36","34","34","35","0","19","0","19","56","57","0","19","57","57","0","19","0","19","0","19","0","19","57","57","0","19",
